,Unnamed: 0,id,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,is_location_exact,accommodates,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,neighbourhood_cleansed0,neighbourhood_cleansed1,neighbourhood_cleansed2,neighbourhood_cleansed3,neighbourhood_cleansed4,neighbourhood_cleansed5,neighbourhood_cleansed6,neighbourhood_cleansed7,neighbourhood_cleansed8,neighbourhood_cleansed9,neighbourhood_cleansed10,neighbourhood_cleansed11,neighbourhood_cleansed12,neighbourhood_cleansed13,neighbourhood_cleansed14,neighbourhood_cleansed15,bed_type0,bed_type1,bed_type2,bed_type3,bed_type4,room_type0,room_type1,room_type2,cancellation_policy0,cancellation_policy1,cancellation_policy2
898,1035,13714729,100.0,0,3,3,1,1,39.991640000000004,116.47469,0,2,1.0,1,1,304,2,0,1,19,42,42,304,2,2,2018/8/4,90,9,9,10,9,10,9,0,0,0,3,3,0,0,0.21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
899,1036,13733262,96.53,0,1,1,1,0,39.88937,116.33343,0,5,1.0,1,2,449,1,133,2,29,59,89,364,4,0,2016/9/19,100,9,9,10,10,9,9,0,0,0,1,1,0,0,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
900,1037,13734275,100.0,1,15,15,1,0,40.64695,117.26881000000002,1,2,1.0,1,1,297,1,100,1,28,58,88,89,9,6,2016/10/6,94,9,10,10,10,9,9,0,0,0,13,7,6,0,0.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
901,1038,13740657,100.0,0,3,3,1,1,39.87559,116.44904,0,1,1.0,1,1,166,1,0,1,30,60,90,365,3,0,2016/7/13,100,10,10,10,10,9,9,0,0,0,3,1,1,1,0.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
902,1039,13741114,89.0,0,2,2,1,0,40.64638,117.26798000000001,0,6,1.0,2,3,664,2,100,1,30,60,90,91,10,3,2016/8/31,96,10,10,10,10,10,9,1,0,0,2,1,1,0,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
903,1040,13743019,96.53,0,6,6,1,0,39.933479999999996,116.42175,0,12,2.0,4,6,2199,1,0,1,0,0,0,0,2,0,2016/7/10,100,10,10,10,10,10,7,0,0,0,5,3,2,0,0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
904,1041,13743704,100.0,0,19,19,1,1,39.935,116.45528999999999,0,4,1.0,2,2,436,4,0,1,30,60,90,365,51,20,2016/7/3,89,9,9,10,9,10,9,1,0,0,9,8,1,0,1.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
905,1042,13752425,100.0,1,1,1,1,0,39.97398,116.42161999999999,0,2,1.0,1,2,221,1,50,2,29,59,89,90,65,18,2016/8/1,98,10,10,10,10,10,10,0,0,0,1,0,1,0,1.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
906,1043,13754281,100.0,1,1,1,1,0,39.93269,116.49275,0,2,1.0,1,1,118,1,34,2,10,10,12,13,37,4,2016/7/17,97,10,10,10,10,10,10,0,0,0,1,0,1,0,1.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
907,1044,13770112,100.0,1,3,3,1,1,40.0007,116.34735,0,2,1.0,1,1,207,2,50,1,17,47,77,78,79,32,2016/7/18,96,10,10,10,10,10,10,1,0,0,3,1,2,0,2.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
908,1045,13788739,50.0,0,2,2,1,0,39.89301,116.4636,0,2,1.0,1,1,360,1,0,1,29,59,89,364,12,0,2016/8/8,98,10,10,10,10,9,10,0,0,0,2,0,2,0,0.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
909,1046,13790186,67.0,0,1,1,1,1,40.21534000000001,116.67371999999999,0,8,4.0,4,4,3501,1,500,1,29,59,70,70,2,1,2018/1/11,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
910,1047,13792770,100.0,0,1,1,1,1,39.80215,116.19548,0,10,3.0,5,5,1388,1,0,1,25,53,83,358,18,2,2016/7/22,94,10,9,10,10,9,10,1,0,0,1,1,0,0,0.52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
911,1048,13793038,100.0,0,3,3,1,1,39.91626,116.44722,0,2,1.5,1,1,1238,2,500,2,17,21,39,130,25,7,2016/7/26,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
912,1049,13803803,100.0,1,3,3,1,1,39.89369,116.41318999999999,0,2,1.5,1,1,207,1,60,1,0,0,23,114,118,26,2016/8/11,97,10,10,10,10,10,10,0,0,0,3,1,2,0,3.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
913,1050,13810411,100.0,0,17,17,1,0,39.94307,116.40937,0,2,1.5,1,1,851,1,0,1,29,59,88,363,77,4,2016/7/5,90,10,9,10,10,10,9,1,0,0,17,4,13,0,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
914,1051,13811285,100.0,0,17,17,1,0,39.94251,116.40145,0,2,1.0,1,1,1120,2,100,1,24,54,84,359,84,21,2016/7/8,93,10,10,10,10,10,9,1,0,0,17,4,13,0,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
915,1052,13812161,100.0,0,17,17,1,0,39.94165,116.40225,0,6,1.0,1,2,1452,4,100,1,19,41,68,343,68,9,2016/7/6,91,9,9,10,10,10,9,1,0,0,17,4,13,0,1.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
916,1053,13812306,100.0,0,17,17,1,0,39.94511,116.40916000000001,0,6,1.0,1,1,1452,4,100,1,20,50,80,355,77,9,2016/7/13,95,10,9,10,10,10,9,1,0,0,17,4,13,0,2.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
917,1054,13812438,100.0,0,17,17,1,0,39.94512,116.40901000000001,0,2,1.0,1,1,947,1,0,1,25,55,85,360,54,11,2016/7/10,91,9,9,10,10,10,9,1,0,0,17,4,13,0,1.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
918,1055,13812521,100.0,0,17,17,1,0,39.94392,116.40933000000001,0,2,1.0,1,1,851,1,0,1,11,38,67,335,119,36,2016/7/7,93,9,10,10,10,10,9,1,0,0,17,4,13,0,3.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
919,1056,13819949,99.0,0,226,226,1,0,39.99212,116.33577,0,2,1.0,1,1,325,1,0,1,0,0,0,259,9,0,2016/7/5,98,10,10,10,10,10,9,0,0,0,221,67,154,0,0.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
920,1057,13821149,100.0,0,4,4,1,0,39.63915,115.5891,0,8,4.0,4,4,1001,1,0,1,25,55,85,175,5,2,2016/8/25,100,10,10,10,10,10,10,0,0,0,4,2,2,0,0.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
921,1058,13831333,0.0,0,2,2,1,1,39.926320000000004,116.45716000000002,0,3,1.0,1,2,318,2,100,1,0,19,49,324,21,3,2016/7/9,92,10,9,9,10,10,9,1,0,0,2,2,0,0,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
922,1059,13840229,100.0,1,1,1,1,0,39.899770000000004,116.48598,0,2,1.0,1,1,256,1,0,1,7,7,24,298,40,13,2016/7/14,98,10,10,10,10,10,10,0,0,0,1,0,1,0,1.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
923,1061,13850837,100.0,0,17,17,1,0,39.94034,116.40154,1,16,7.0,7,9,8201,1,0,1,28,58,88,363,11,2,2016/8/12,93,9,10,10,10,10,10,0,0,0,17,4,13,0,0.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
924,1062,13851394,100.0,0,4,4,1,0,39.9395,116.4541,0,2,1.0,1,1,408,1,50,1,15,43,73,164,221,59,2016/7/17,98,10,10,10,10,10,9,1,0,0,4,2,2,0,6.38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
925,1063,13851452,99.0,0,226,226,1,0,39.99027,116.32977,0,2,1.0,1,1,290,1,0,1,0,0,0,259,4,0,2016/7/26,90,10,9,10,10,10,9,0,0,0,221,67,154,0,0.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
926,1065,13856523,100.0,0,3,3,1,0,40.38428,116.55898,0,4,1.0,1,2,697,2,100,1,29,59,89,89,4,0,2016/10/5,100,10,10,10,10,10,10,0,0,0,3,0,3,0,0.13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
927,1066,13872422,99.0,0,226,226,1,0,39.99034,116.3378,0,4,1.0,2,2,788,1,0,1,4,34,64,336,5,0,2016/8/7,88,9,8,10,10,10,9,0,0,0,221,67,154,0,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
928,1067,13873843,99.0,0,226,226,1,0,39.99197,116.33501000000001,0,8,2.0,4,4,1487,1,0,1,17,43,73,345,15,2,2016/8/8,92,9,9,9,10,10,9,0,0,0,221,67,154,0,0.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
929,1068,13875082,100.0,0,1,1,1,0,40.00224,116.47926000000001,1,1,1.0,1,1,200,1,0,3,0,0,13,13,5,0,2016/7/29,100,10,10,10,10,10,10,0,0,0,1,0,1,0,0.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
930,1069,13885250,100.0,1,1,1,1,1,39.76277,116.32016000000002,0,2,1.0,1,1,166,1,0,1,29,59,89,179,59,15,2016/8/5,99,10,10,10,10,10,10,0,0,0,1,0,1,0,1.73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
931,1070,13888473,100.0,0,1,1,1,0,39.90082,116.48446000000001,0,4,1.0,1,2,290,1,0,3,13,13,13,269,81,18,2016/7/20,97,10,9,10,10,9,10,0,0,0,1,1,0,0,2.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
932,1072,13900290,96.53,0,1,1,1,0,39.88044,116.29946000000001,0,5,1.0,1,2,401,1,0,1,30,60,90,365,1,1,2018/9/22,100,10,10,10,10,10,10,0,0,0,1,1,0,0,0.12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
933,1073,13901242,100.0,0,17,17,1,0,39.94317,116.40158999999998,0,8,1.0,1,1,2400,1,50,1,30,60,90,365,6,0,2016/8/29,100,10,10,10,10,10,10,0,0,0,17,4,13,0,0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
934,1074,13901312,100.0,0,26,26,1,1,39.92005,116.5788,0,2,1.0,1,1,297,1,0,1,29,59,89,364,1,0,2016/8/13,100,10,10,10,10,10,10,1,0,0,25,23,2,0,0.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
935,1076,13908919,96.53,0,8,8,1,1,39.94487,116.41061,0,3,1.0,1,2,270,1,100,1,0,0,0,77,32,0,2016/7/16,93,9,10,10,10,10,9,1,0,0,8,0,3,5,0.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
936,1077,13909263,90.0,0,15,15,1,1,39.959540000000004,116.44346000000002,0,2,1.0,1,1,581,1,0,2,30,60,90,365,4,1,2016/9/10,100,10,10,10,10,10,10,0,0,0,15,15,0,0,0.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
937,1079,13916440,96.53,0,1,1,1,1,39.91447,116.51042,0,2,1.0,1,1,387,1,35,1,30,60,90,365,19,0,2016/7/21,96,10,9,10,10,9,9,0,0,0,1,0,1,0,0.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
938,1080,13917268,100.0,1,4,4,1,1,40.035,116.28598000000001,0,1,1.0,1,1,256,1,35,1,28,58,88,363,16,8,2017/8/14,100,10,10,10,10,10,10,1,0,0,3,0,3,0,0.74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
939,1081,13919905,98.0,0,22,22,1,1,39.932959999999994,116.44277,1,2,1.0,1,1,456,2,80,1,17,39,39,220,22,6,2016/7/13,89,10,9,10,10,10,9,1,0,0,21,21,0,0,0.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
940,1082,13920015,100.0,0,13,13,1,0,39.946490000000004,116.40024,0,5,1.0,1,3,325,2,80,1,25,35,37,38,145,25,2016/7/16,91,9,9,9,10,10,9,1,0,0,7,7,0,0,4.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
941,1083,13922593,100.0,0,2,2,1,0,39.84223,116.35242,0,1,1.0,1,1,97,1,75,1,27,57,87,88,3,1,2016/7/27,100,10,10,10,10,9,10,1,0,0,2,0,1,1,0.09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
942,1084,13929121,97.0,0,12,12,1,0,39.87658,116.46865,0,10,1.0,4,5,649,1,0,1,30,60,90,365,7,2,2017/9/10,90,8,8,9,9,9,9,0,0,0,14,14,0,0,0.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
943,1086,13943480,100.0,1,10,10,1,1,39.91969,116.44428,0,2,1.0,1,1,802,1,0,2,10,24,46,321,74,42,2016/9/5,100,10,10,10,10,10,10,0,0,0,9,9,0,0,2.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
944,1087,13944452,100.0,0,10,10,1,1,39.937259999999995,116.41981000000001,1,2,1.0,1,1,581,2,0,1,16,34,64,324,114,53,2016/8/3,96,10,9,10,10,9,9,1,0,0,10,1,9,0,3.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
945,1088,13944487,100.0,0,10,10,1,1,39.93866,116.4195,1,2,1.0,1,1,602,1,0,1,17,35,65,332,114,44,2016/7/25,97,10,10,10,10,10,10,1,0,0,10,1,9,0,3.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
946,1089,13946219,100.0,0,1,1,1,1,39.92923,116.50981000000002,0,2,1.0,1,1,256,2,0,2,13,13,13,13,52,27,2016/11/20,96,10,9,10,10,10,10,0,0,0,1,1,0,0,1.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
947,1090,13946621,100.0,0,10,10,1,1,39.93768,116.41978,1,2,1.0,1,1,581,2,0,1,18,36,66,331,116,46,2016/7/22,96,10,10,10,10,10,9,1,0,0,10,1,9,0,3.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
948,1091,13951470,100.0,0,1,1,1,0,39.95712,116.4333,0,2,1.0,1,1,249,1,0,2,30,60,90,91,19,0,2016/8/11,99,10,10,10,10,10,10,1,0,0,1,0,1,0,0.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
949,1092,13951775,100.0,0,2,2,1,0,40.074909999999996,116.42006,0,2,1.0,1,1,159,1,0,2,30,60,90,365,7,5,2017/10/3,97,9,9,10,10,9,9,1,0,0,1,0,1,0,0.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
950,1093,13961744,100.0,1,3,3,1,1,39.928909999999995,116.5176,0,2,1.0,1,1,277,1,0,1,29,59,89,364,35,12,2016/7/23,95,10,9,10,10,10,10,1,0,0,3,0,1,2,1.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
951,1094,13962253,100.0,0,10,10,1,1,39.93731,116.42116000000001,1,2,1.0,1,1,602,1,0,1,14,32,58,325,147,60,2016/7/16,94,10,9,10,10,9,9,1,0,0,10,1,9,0,4.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
952,1095,13962955,100.0,0,5,5,1,0,39.81146,116.50853000000001,0,2,1.0,1,1,200,1,0,1,0,20,50,325,2,0,2017/5/13,100,10,10,10,10,9,10,0,0,0,5,1,4,0,0.08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
953,1096,13963539,96.53,0,1,1,1,0,40.01367,116.46313,0,2,1.0,1,1,367,1,0,1,0,0,0,0,1,0,2017/10/7,100,10,10,10,10,8,10,1,0,0,1,1,0,0,0.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
954,1097,13966946,100.0,0,5,5,1,0,39.9443,116.46309,0,2,1.0,1,1,228,1,60,1,0,0,16,291,5,2,2016/9/6,96,10,10,10,10,9,10,0,0,0,5,0,5,0,0.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
955,1098,13970175,100.0,0,10,10,1,1,39.93907,116.42079,1,2,1.0,1,1,519,1,0,1,22,40,70,336,93,41,2016/7/23,98,10,10,10,10,10,9,1,0,0,10,1,9,0,2.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
956,1099,13971435,100.0,0,7,7,1,0,39.91964,116.45093999999999,0,2,1.0,1,1,678,1,0,1,29,59,89,364,29,6,2016/10/27,93,10,10,10,10,10,9,1,0,0,7,7,0,0,0.93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
957,1100,13972184,100.0,0,3,3,1,0,39.99648,116.47495,0,4,2.0,1,2,283,1,50,1,29,59,89,89,1,1,2018/10/7,100,10,8,10,10,10,10,1,0,0,3,0,3,0,0.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
958,1101,13974038,100.0,0,1,1,1,0,39.91973,116.58531,1,2,1.0,1,1,338,1,0,1,23,53,83,108,9,9,2019/2/24,96,10,10,10,10,10,10,0,0,0,1,1,0,0,3.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
959,1102,13980786,76.0,0,6,6,1,1,40.53938,116.49928999999999,0,12,3.0,4,9,1802,1,0,1,29,59,89,179,12,2,2016/8/6,92,9,9,9,10,9,9,1,0,0,6,4,2,0,0.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
960,1103,13981870,100.0,1,3,3,1,1,39.87954000000001,116.33276000000001,0,2,1.0,1,1,297,1,80,2,30,60,90,365,3,2,2017/5/1,100,10,10,10,10,10,10,1,0,0,2,0,2,0,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
961,1104,13982933,98.0,0,22,22,1,1,39.94007,116.44848999999999,0,2,1.0,1,1,429,2,80,1,30,60,90,365,44,6,2016/7/16,91,9,9,10,10,10,9,1,0,0,21,21,0,0,1.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
962,1105,13985224,100.0,1,5,5,1,1,39.97116,116.50437,0,2,1.0,1,1,359,1,0,1,3,24,54,329,49,14,2016/7/19,96,10,10,10,10,9,9,1,0,0,1,1,0,0,1.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
963,1106,13985362,100.0,1,66,66,1,1,39.90733,116.46778,0,5,1.0,2,3,567,5,100,3,27,57,87,362,4,3,2017/5/20,95,10,9,10,10,10,9,1,0,0,61,24,37,0,0.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
964,1107,13989297,100.0,0,10,10,1,1,39.93734,116.41933,1,2,1.0,1,1,519,2,0,1,21,39,69,336,34,21,2016/8/14,92,10,9,10,10,10,9,1,0,0,10,1,9,0,1.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
965,1108,13990010,100.0,1,2,2,1,1,39.88619,116.338,0,2,1.0,1,1,228,1,35,1,30,60,90,365,12,6,2017/3/17,100,10,10,10,10,10,10,0,0,0,2,0,2,0,0.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
966,1109,13999288,76.0,0,6,6,1,1,40.54055,116.50628999999999,0,3,1.0,1,1,580,1,0,1,29,59,89,89,3,2,2018/4/15,100,10,9,10,10,9,9,1,0,0,6,4,2,0,0.22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
967,1110,14007210,90.0,0,4,4,1,0,39.93367,116.43766000000001,0,2,1.0,1,1,636,1,0,1,30,60,90,365,1,1,2019/2/9,60,10,6,8,10,10,6,1,0,0,4,4,0,0,0.29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
968,1111,14007239,100.0,0,19,19,1,1,39.93679,116.45472,1,4,1.0,2,2,436,4,0,1,28,58,88,363,43,14,2016/7/26,87,9,9,9,9,9,9,1,0,0,9,8,1,0,1.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
969,1112,14007358,100.0,0,52,52,1,1,39.90912,116.48892,0,8,2.0,3,4,961,1,0,1,28,51,81,356,8,3,2016/9/16,93,10,9,10,10,10,9,0,0,0,52,21,31,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
970,1113,14012318,100.0,0,10,10,1,1,39.937670000000004,116.42012,1,2,1.0,1,1,581,2,0,1,21,39,69,336,80,29,2016/7/19,97,10,10,10,10,9,9,1,0,0,10,1,9,0,2.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
971,1114,14012616,100.0,0,10,10,1,1,39.938790000000004,116.42133999999999,1,2,1.0,1,1,581,2,0,1,19,37,67,331,38,10,2016/7/31,97,10,10,10,10,10,10,1,0,0,10,1,9,0,1.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
972,1115,14012625,100.0,0,10,10,1,1,39.939029999999995,116.41933,1,2,1.0,1,1,581,2,0,1,17,35,65,328,65,27,2016/8/5,98,10,10,10,10,10,9,1,0,0,10,1,9,0,1.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
973,1116,14015072,96.53,0,1,1,1,1,39.79134000000001,116.32323999999998,1,1,1.0,1,1,201,1,0,1,0,0,0,0,1,0,2016/7/24,80,10,6,10,10,10,8,1,0,0,1,0,1,0,0.03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
974,1117,14021824,100.0,0,3,3,1,1,39.94179000000001,116.45286999999999,0,2,1.0,1,1,449,2,50,3,0,0,17,292,42,5,2016/7/19,97,10,9,10,10,10,9,1,0,0,3,2,1,0,1.22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
975,1118,14023116,100.0,0,3,3,1,1,39.94293,116.42323,0,2,1.0,1,1,553,2,50,1,26,56,86,361,1,0,2016/10/9,80,10,8,10,8,10,8,1,0,0,3,2,1,0,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
976,1119,14024205,100.0,0,4,4,1,0,39.93193,116.44615,0,2,1.0,1,1,290,1,0,1,17,32,32,54,59,32,2016/7/19,95,10,10,10,10,10,10,1,0,0,4,2,2,0,1.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
977,1120,14029651,100.0,0,8,8,1,1,39.90742,116.44788999999999,0,6,1.0,1,3,989,1,0,1,29,59,89,364,11,5,2016/8/30,93,10,9,10,10,10,10,0,0,0,8,8,0,0,0.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
978,1121,14031140,100.0,0,1,1,1,1,39.63794,115.54673999999999,0,12,5.0,5,5,2686,1,0,1,30,60,90,365,2,0,2017/6/18,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.09,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
979,1123,14035465,100.0,0,2,2,1,1,40.12874,116.48055,1,2,1.0,1,1,767,1,0,1,30,60,90,365,43,8,2016/8/14,97,10,10,10,10,9,9,0,0,0,2,2,0,0,1.27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
980,1124,14035963,100.0,0,9,9,1,1,40.44229,116.58225,0,2,1.0,1,2,504,2,150,1,30,60,90,180,47,12,2016/7/31,96,10,10,10,10,10,9,1,0,0,9,0,9,0,1.37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
