,id,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,is_location_exact,accommodates,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,neighbourhood_cleansed0,neighbourhood_cleansed1,neighbourhood_cleansed2,neighbourhood_cleansed3,neighbourhood_cleansed4,neighbourhood_cleansed5,neighbourhood_cleansed6,neighbourhood_cleansed7,neighbourhood_cleansed8,neighbourhood_cleansed9,neighbourhood_cleansed10,neighbourhood_cleansed11,neighbourhood_cleansed12,neighbourhood_cleansed13,neighbourhood_cleansed14,neighbourhood_cleansed15,bed_type0,bed_type1,bed_type2,bed_type3,bed_type4,room_type0,room_type1,room_type2,cancellation_policy0,cancellation_policy1,cancellation_policy2
14859,32425065,100,0,15,15,1,0,40.5493,116.07733,0,12,5,5,6,3943,1,0,1,29,59,89,364,1,1,2019/5/3,100,8,10,10,10,8,8,1,0,0,15,2,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
15020,32577551,100,0,6,6,1,0,40.4489,116.70249,0,14,7,7,7,3902,1,0,1,26,56,86,176,1,1,2019/5/2,100,10,10,10,10,10,10,1,0,0,6,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16667,33484411,100,0,2,2,1,0,40.38608,116.53396,0,9,4,4,4,3895,1,0,1,27,55,85,85,2,2,2019/4/10,100,10,10,10,10,8,10,1,0,0,1,0,1,0,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
491,9157522,100,0,11,11,1,0,40.46713,116.47431,0,16,7,6,8,3888,1,0,1,27,57,87,362,11,5,2016/5/1,94,10,10,10,10,9,9,1,0,0,10,4,6,0,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
11188,29070724,60,0,11,11,1,0,39.94513,116.37409,0,8,4,3,4,3886,1,0,1,30,60,90,365,1,1,2019/1/23,100,8,8,10,10,6,8,0,0,0,11,4,7,0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
11610,29548731,100,0,17,17,1,0,39.93735,116.37203,0,14,4,5,7,3886,1,0,1,21,51,81,172,1,1,2019/1/6,100,10,10,10,10,10,10,0,0,0,1,1,0,0,0.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15519,32924325,100,1,42,42,1,0,39.94022,116.3939,0,4,2,2,2,3886,1,0,1,25,48,78,353,1,1,2019/3/13,100,10,10,10,10,10,10,1,0,0,39,11,28,0,0.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15633,32970500,95,1,51,51,1,0,39.93926,116.39411,0,4,2,2,2,3886,1,0,1,25,48,78,353,2,2,2019/3/18,100,10,10,10,10,10,10,1,0,0,51,17,34,0,0.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
9028,27408296,97,0,2,2,1,0,40.47852,115.84596,0,16,4,6,16,3881,1,0,1,29,59,89,364,3,3,2019/3/25,100,10,10,10,10,10,9,1,0,0,2,2,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
9054,27441972,100,0,2,2,1,0,40.25096,116.37212,0,16,5,10,50,3881,1,0,1,29,59,89,364,3,3,2018/10/14,100,10,10,10,10,10,10,1,0,0,2,2,0,0,0.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13641,31245299,100,0,6,6,1,0,40.5351,116.34905,0,10,4,4,4,3881,1,0,1,24,52,82,357,2,2,2019/1/6,100,10,10,10,10,8,9,1,0,0,5,5,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16647,33480573,100,1,4,4,1,0,40.67244,116.69032,0,8,5,4,5,3881,1,0,1,27,57,87,362,1,1,2019/5/3,60,8,10,10,10,6,4,1,0,0,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
860,12835304,100,0,1,1,1,0,40.1858,116.42217,0,14,3.5,5,8,3853,1,0,2,30,60,90,365,1,0,2016/5/15,100,10,10,10,10,10,10,0,0,0,1,1,0,0,0.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
13996,31552481,96.53,0,1,1,1,0,39.90687,116.45971,0,6,2,2,4,3803,1,0,1,29,59,89,364,2,2,2019/2/7,100,10,10,10,10,10,9,1,0,0,1,1,0,0,0.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
825,12548319,100,0,1,1,1,0,40.56744,116.2209,0,14,2,5,14,3798,1,0,1,30,60,90,90,3,3,2019/4/6,100,10,10,10,10,10,10,1,0,0,1,1,0,0,1.91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4208,21121016,100,1,2,2,1,0,40.64853,117.34675,0,16,4,8,8,3798,1,0,1,25,55,85,329,9,5,2018/4/14,100,10,10,10,10,9,9,0,0,0,2,2,0,0,0.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15734,33030025,100,0,2,2,1,0,40.46044,116.93386,0,6,4,3,4,3798,1,0,1,28,58,88,178,2,2,2019/4/6,100,10,10,10,10,10,10,0,0,0,2,1,1,0,1.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12790,30547159,100,0,1,1,1,0,40.08741,116.34059,0,16,5,5,16,3777,1,0,1,28,58,88,363,5,5,2018/12/22,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
7571,25748175,100,0,1,1,1,0,40.40764,116.32156,0,16,8,8,8,3701,1,0,1,25,55,85,175,2,2,2018/12/26,100,10,10,10,10,10,10,1,0,0,1,0,1,0,0.41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7685,25878741,100,0,5,5,1,0,40.51788,116.66895,0,16,6,7,10,3701,1,0,1,30,60,90,365,2,2,2018/10/5,100,10,10,10,10,10,9,0,0,0,5,0,5,0,0.26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
15487,32905471,100,1,42,42,1,0,39.93908,116.39264,0,6,3,3,3,3688,1,0,1,24,51,81,356,1,1,2019/3/13,100,10,10,10,10,10,10,1,0,0,39,11,28,0,0.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
18415,34520126,100,0,2,2,1,0,39.64231,115.59365,0,16,8,9,27,3688,1,0,1,30,60,90,365,2,2,2019/5/11,100,10,10,10,10,10,10,1,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15489,32906214,100,1,42,42,1,0,39.94126,116.38168,0,8,4,4,4,3686,1,0,1,22,52,82,355,1,1,2019/3/13,100,10,10,10,10,10,10,1,0,0,39,11,28,0,0.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15627,32969737,95,1,51,51,1,0,39.93874,116.39026,0,6,3,3,3,3686,1,0,1,30,60,90,365,3,3,2019/3/18,93,10,10,10,10,10,9,1,0,0,51,17,34,0,1.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15637,32971551,95,1,51,51,1,0,39.94027,116.38378,0,8,4,4,4,3686,1,0,1,22,52,82,355,2,2,2019/3/22,100,10,10,10,10,10,10,1,0,0,51,17,34,0,0.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1493,15258186,100,0,1,1,1,1,40.35031,116.40673,0,11,4,3,9,3681,1,100,1,23,52,82,357,7,2,2017/5/7,100,10,10,10,10,10,9,1,0,0,1,1,0,0,0.28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10842,28816519,100,0,10,10,1,1,40.18145,116.42389,1,16,5,6,7,3681,1,0,1,29,59,89,89,1,1,2019/4/10,100,10,10,10,10,10,10,1,0,0,7,7,0,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13145,30919335,57,0,2,2,1,0,40.35245,116.40936,0,11,4,3,7,3681,1,0,1,23,52,82,82,3,3,2019/3/15,100,10,10,10,10,9,10,1,0,0,2,1,1,0,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5693,23269784,100,0,54,54,1,0,39.94641,116.37467,1,8,4,3,3,3679,1,0,1,14,36,66,341,4,4,2018/8/8,100,10,10,10,10,10,8,1,0,0,54,20,34,0,0.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6775,24738768,100,0,1,1,1,0,40.13607,116.40792,1,10,3,5,5,3660,1,0,1,29,59,89,364,2,2,2018/5/27,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
9004,27358445,100,0,1,1,1,0,40.29276,116.48367,0,10,4,5,8,3660,1,0,1,30,60,90,365,1,1,2018/10/14,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
9494,27819939,100,0,2,2,1,0,40.35866,115.9443,0,16,6,9,9,3603,1,0,1,29,59,89,364,2,2,2018/10/5,100,10,10,10,10,10,10,1,0,0,2,2,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
14887,32438639,100,1,6,6,1,0,39.94266,116.40387,0,10,5,5,5,3603,10,80,1,14,34,51,324,1,1,2019/3/3,100,10,10,10,10,10,10,1,0,0,6,2,4,0,0.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3969,20869354,100,0,1,1,1,0,40.39942,116.50424,0,10,3,3,5,3598,1,0,1,23,53,83,358,12,5,2017/10/7,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6847,24816716,100,0,1,1,1,1,40.44836,116.70195,1,16,7,8,8,3598,1,0,1,23,53,83,358,1,1,2018/5/23,100,10,10,10,10,10,10,1,0,0,1,0,1,0,0.08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
8198,26531180,100,0,3,3,1,0,40.52794,116.04439,0,12,2,6,7,3598,1,0,1,28,58,88,363,2,2,2018/7/22,100,10,9,9,9,8,8,1,0,0,3,3,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10491,28573757,100,1,8,8,1,0,40.2003,116.66451,0,6,3,3,3,3598,1,100,1,30,60,90,180,1,1,2018/11/1,100,10,10,10,10,10,10,1,0,0,7,2,5,0,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
10620,28678437,100,1,6,6,1,0,40.15895,116.26673,1,16,3,5,14,3598,16,100,1,22,52,82,357,5,5,2018/11/25,100,10,10,10,10,10,10,0,0,0,6,1,5,0,0.84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
11004,28899549,100,0,1,1,1,0,40.45429,116.45038,1,10,5,4,5,3598,1,0,1,28,58,88,363,1,1,2019/5/2,100,8,10,10,10,10,8,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
15469,32901127,100,0,9,9,1,0,40.69174,116.93749,0,16,7,7,8,3598,1,0,1,27,57,87,362,1,1,2019/4/7,100,10,10,10,10,10,10,1,0,0,9,8,1,0,0.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7386,25437715,100,0,3,3,1,1,39.94487,116.41185,0,8,2,4,4,3596,1,0,1,20,50,80,81,13,13,2018/6/18,91,10,9,10,10,10,9,0,0,0,3,1,2,0,1.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3173,19634991,100,0,1,1,1,0,39.84571,116.12045,0,16,8,9,16,3591,1,0,1,27,56,86,361,3,1,2018/4/6,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
12624,30406061,100,0,2,2,1,0,40.37675,116.5548,0,12,5,4,12,3591,1,0,1,27,57,87,362,10,10,2018/12/22,98,10,10,10,10,10,10,1,0,0,2,2,0,0,1.97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2342,17892542,100,0,2,2,1,1,40.09269,116.5192,0,16,8,11,16,3577,16,110,1,20,50,79,167,17,3,2017/4/3,98,10,9,10,10,10,10,0,0,0,2,2,0,0,0.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
11775,29686132,100,0,15,15,1,0,40.18359,116.40473,1,13,7.5,6,6,3577,1,0,1,25,55,85,360,2,2,2018/12/31,90,9,10,10,10,9,9,1,0,0,15,12,3,0,0.42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1046,13790186,67,0,1,1,1,1,40.21534,116.67372,0,8,4,4,4,3501,1,500,1,29,59,70,70,2,1,2018/1/11,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6316,24277464,100,0,7,7,1,0,39.89814,116.38909,1,14,6,6,8,3501,1,0,3,0,6,25,94,3,0,2018/4/15,100,10,10,10,10,10,10,0,0,0,7,0,7,0,0.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
9275,27645617,90,0,4,4,1,0,40.09797,116.17356,0,10,3,3,6,3501,1,0,1,29,59,89,364,4,4,2018/8/12,95,10,10,10,10,10,10,1,0,0,4,2,2,0,0.42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
11567,29476204,100,0,1,1,1,0,40.38806,116.5289,1,16,5,18,32,3501,16,0,1,28,58,88,363,4,4,2018/10/28,100,10,10,10,10,10,10,1,0,0,1,0,1,0,0.58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
14662,32115244,100,0,6,6,1,0,40.41428,116.61181,0,10,4,4,4,3501,1,0,1,30,60,90,180,2,2,2019/5/3,100,10,10,10,10,10,10,1,0,0,6,6,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16957,33623425,100,0,2,2,1,0,40.25935,116.36513,0,16,5,10,27,3501,1,0,1,30,60,90,365,1,1,2019/5/4,100,10,10,10,10,10,10,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
11508,29424146,100,0,8,8,1,0,39.94705,116.41477,0,11,3.5,5,6,3499,1,0,1,19,49,78,169,7,7,2018/12/9,91,9,8,10,10,9,8,1,0,0,8,2,6,0,1.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15528,32925236,100,1,42,42,1,0,39.94256,116.38067,0,8,4,4,4,3485,1,0,1,23,53,83,358,1,1,2019/3/13,100,10,10,10,10,10,10,1,0,0,39,11,28,0,0.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15615,32967384,95,1,51,51,1,0,39.94127,116.38262,0,8,4,4,4,3485,1,0,1,23,53,83,358,1,1,2019/3/31,100,10,10,10,10,10,10,1,0,0,51,17,34,0,0.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5673,23225344,100,0,4,4,1,1,39.95312,116.32073,1,12,3,6,6,3402,1,0,1,30,60,90,365,2,2,2018/11/17,100,10,10,10,10,10,10,0,0,0,4,4,0,0,0.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
12780,30540060,90,0,3,3,1,0,40.36339,115.96501,0,16,8,9,1,3402,1,0,1,30,60,90,365,1,1,2019/5/2,100,10,10,10,10,10,10,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3783,20669870,100,0,2,2,1,0,39.99379,115.48457,0,16,8,8,8,3377,1,0,1,28,58,88,363,3,0,2018/4/6,100,10,10,10,10,9,9,1,0,0,1,1,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
6857,24833158,0,0,1,1,1,0,40.23601,116.36136,0,16,3,7,15,3377,1,0,1,30,60,90,180,1,1,2018/7/6,80,10,8,10,10,8,10,0,0,0,1,1,0,0,0.09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8090,26398507,96.53,0,1,1,1,0,40.13893,116.27575,1,16,3,7,16,3377,16,0,1,0,0,0,0,2,2,2018/8/12,80,10,8,10,10,10,8,1,0,0,1,1,0,0,0.21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
7998,26284305,100,0,8,8,1,0,39.92509,116.39351,1,10,5,5,5,3347,1,0,1,11,35,64,65,9,9,2018/7/1,86,10,8,9,10,9,9,1,0,0,8,1,7,0,0.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
14075,31617121,100,0,1,1,1,0,40.38235,116.54393,0,12,5,5,5,3322,1,0,1,22,50,80,168,8,8,2019/1/26,100,10,10,10,10,10,10,1,0,0,1,1,0,0,2.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6299,24268373,100,1,10,10,1,0,40.39214,116.56424,0,4,4,4,4,3301,1,150,1,19,47,77,352,2,2,2018/9/11,90,8,10,8,8,10,8,1,0,0,10,7,3,0,0.24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12986,30770699,100,1,2,2,1,0,40.25691,116.36497,1,16,3,5,16,3301,1,0,1,25,55,85,85,22,22,2018/12/25,99,10,10,10,10,10,10,1,0,0,2,2,0,0,4.43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4625,21740290,100,0,18,18,1,1,40.45868,115.77089,0,8,4,4,5,3287,1,0,1,24,54,84,174,1,1,2019/4/14,100,10,10,10,10,10,6,1,0,0,5,4,1,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16055,33185471,100,0,4,4,1,0,39.63268,115.60047,0,16,8,8,16,3287,1,0,1,20,50,80,80,2,2,2019/4/7,100,10,10,10,10,10,10,1,0,0,4,1,3,0,1.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
17374,33845337,100,0,1,1,1,0,40.41646,116.24391,0,12,5,5,12,3287,1,0,1,26,56,86,176,1,1,2019/5/4,100,10,10,10,10,10,10,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1686,15903349,94,0,6,6,1,0,40.12551,116.1128,1,8,3,3,4,3280,1,0,1,20,47,77,176,37,5,2016/11/30,91,9,9,10,10,9,9,1,0,0,6,4,2,0,1.23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5481,23005154,100,0,10,10,1,1,40.16849,116.43103,0,16,4,5,10,3280,16,0,1,26,56,86,86,3,2,2018/5/1,87,10,9,9,10,10,9,1,0,0,7,7,0,0,0.23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
11401,29285403,100,0,3,3,1,1,40.08142,116.29933,1,7,4,4,5,3280,7,300,1,30,60,90,365,12,12,2018/10/29,98,10,10,10,10,10,10,0,0,0,3,3,0,0,1.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
14732,32291261,100,0,11,11,1,0,40.16526,116.39424,1,12,4,6,6,3280,1,0,1,26,56,86,145,3,3,2019/4/21,100,10,10,10,10,10,10,1,0,0,11,10,1,0,2.81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
16026,33176284,100,1,10,10,1,0,40.37866,116.55362,0,14,6,5,8,3280,12,100,1,21,51,81,171,6,6,2019/4/17,100,10,10,10,10,10,10,1,0,0,10,3,7,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16300,33320651,90,0,10,10,1,0,40.18648,116.39986,1,12,8,5,6,3280,1,0,1,24,54,84,174,1,1,2019/3/31,100,10,10,10,10,10,10,1,0,0,10,10,0,0,0.57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
17451,33886237,100,0,2,2,1,0,40.55408,116.05808,0,10,4,4,5,3280,1,0,1,30,60,90,365,1,1,2019/5/12,80,10,10,10,10,10,8,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
17771,34065790,100,0,17,17,1,0,40.25009,116.24198,0,8,1,4,8,3280,1,0,1,27,57,87,362,1,1,2019/5/2,100,10,10,10,10,8,10,1,0,0,17,11,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6156,24108929,100,0,54,54,1,0,39.94012,116.39584,0,4,2,2,2,3278,1,0,1,25,48,78,353,1,1,2019/4/30,80,10,10,10,10,10,8,1,0,0,54,20,34,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
520,9378708,100,0,5,5,1,0,39.92792,116.41325,0,4,3,2,2,3202,2,200,30,30,60,90,365,1,0,2015/11/21,100,10,10,10,10,10,10,0,0,0,1,1,0,0,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6241,24194514,100,0,2,2,1,0,40.42056,116.26005,0,12,4,4,8,3197,1,0,1,21,44,52,180,1,1,2019/5/19,100,10,10,10,10,8,8,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
8108,26431196,100,0,1,1,1,0,40.39694,116.56759,0,10,4,4,5,3197,10,150,1,27,57,87,362,1,1,2018/7/23,100,10,10,10,10,10,10,1,0,0,1,0,1,0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
16685,33496516,100,0,4,4,1,0,40.21229,116.61157,0,9,4,4,6,3197,2,300,1,27,57,87,267,3,3,2019/4/11,100,10,10,10,10,10,10,0,0,0,4,4,0,0,2.14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
17560,33947289,100,0,5,5,1,0,40.4238,116.59526,0,12,4,3,3,3197,2,0,1,23,53,83,358,1,1,2019/5/2,100,10,10,10,10,10,10,1,0,0,5,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
18446,34589180,100,0,7,7,1,0,40.44758,116.70316,0,16,6,6,9,3197,1,0,1,26,55,85,85,1,1,2019/5/18,100,10,10,10,10,10,10,1,0,0,7,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5766,23487126,80,0,8,8,1,0,40.41036,116.33476,0,15,6,6,10,3190,1,0,1,27,57,87,87,1,0,2018/5/13,100,10,10,10,10,10,10,0,0,0,7,1,6,0,0.08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
7064,25038540,100,0,3,3,1,0,40.33822,116.85732,0,8,2,2,2,3183,1,0,1,28,58,88,178,3,3,2018/7/22,100,10,10,10,10,10,9,1,0,0,3,0,3,0,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8255,26588709,100,0,3,3,1,0,39.99326,115.48643,0,14,3,7,8,3183,1,0,1,26,56,86,361,1,1,2018/9/9,100,10,10,10,10,10,10,0,0,0,3,1,2,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1422,15077198,100,0,1,1,1,0,39.72994,116.20903,0,16,4,5,7,3128,1,0,1,28,58,88,363,2,1,2017/9/15,80,10,6,10,10,10,10,1,0,0,1,1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
10263,28419461,100,0,6,6,1,1,39.92837,116.40869,0,5,2,2,2,3126,4,0,1,30,60,90,365,2,2,2019/1/30,70,7,6,7,9,8,6,1,0,0,6,2,4,0,0.54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
17683,34027204,100,0,1,1,1,0,40.32574,116.15808,0,14,2,6,7,3101,1,0,1,30,60,90,180,1,1,2019/5/3,100,10,10,10,10,10,10,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
