,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,is_location_exact,accommodates,bathrooms,bedrooms,beds,guests_included,extra_people,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,neighbourhood_cleansed0,neighbourhood_cleansed1,neighbourhood_cleansed2,neighbourhood_cleansed3,neighbourhood_cleansed4,neighbourhood_cleansed5,neighbourhood_cleansed6,neighbourhood_cleansed7,neighbourhood_cleansed8,neighbourhood_cleansed9,neighbourhood_cleansed10,neighbourhood_cleansed11,neighbourhood_cleansed12,neighbourhood_cleansed13,neighbourhood_cleansed14,neighbourhood_cleansed15,bed_type0,bed_type1,bed_type2,bed_type3,bed_type4,room_type0,room_type1,room_type2,cancellation_policy0,cancellation_policy1,cancellation_policy2
6395,89.0,0,8,8,1,0,39.92,116.65706000000002,0,2,1.0,1,1,1,0,1,29,59,89,180,2,2,352.0,100,10,10,10,10,10,10,0,0,0,8,8,0,0,0.17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6899,100.0,0,1,1,1,0,39.89478,116.46031,0,2,1.0,1,1,1,0,1,8,27,57,70,3,3,323.0,100,10,9,9,9,10,10,1,0,0,1,1,0,0,0.28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12838,95.0,0,28,28,1,0,39.8596,116.43782,1,4,1.0,2,2,1,0,1,30,60,90,120,2,2,30.0,90,10,9,10,10,10,10,1,0,0,28,28,0,0,1.87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6223,100.0,0,1,1,1,0,39.84915,116.38148000000001,1,2,1.0,1,1,2,50,1,11,33,33,33,7,5,374.0,100,10,10,10,10,9,10,1,0,0,1,0,1,0,0.56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
9523,92.0,0,25,25,1,0,39.91707,116.65916999999999,1,2,1.0,1,2,1,0,1,30,30,30,292,5,5,163.0,100,10,10,10,10,10,10,1,0,0,25,24,1,0,0.91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5494,100.0,1,6,6,1,0,39.72296,116.17164,1,2,1.0,1,1,1,0,1,29,59,89,364,3,2,409.0,93,10,10,10,10,9,9,1,0,0,6,6,0,0,0.22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1448,100.0,0,7,7,1,1,39.90076,116.48825,1,2,1.0,1,1,1,0,1,30,60,90,365,5,5,68.0,100,10,9,9,10,10,10,0,0,0,6,6,0,0,2.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
944,100.0,0,10,10,1,1,39.93866,116.4195,1,2,1.0,1,1,1,0,1,17,35,65,332,114,44,1030.0,97,10,10,10,10,10,10,1,0,0,10,1,9,0,3.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4282,96.53,0,1,1,1,0,39.892759999999996,116.28125,0,6,1.0,2,3,1,0,2,30,60,90,365,1,0,410.0,20,2,2,2,2,2,2,1,0,0,1,1,0,0,0.07,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7461,100.0,1,6,6,1,0,39.89947,116.51473,0,2,1.5,1,1,2,98,1,0,0,0,262,4,4,304.0,100,10,10,10,10,9,10,1,0,0,6,1,5,0,0.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
11082,100.0,0,3,3,1,0,39.894870000000004,116.41461000000001,1,5,1.0,2,2,1,88,1,4,5,19,110,7,7,188.0,100,10,10,10,10,10,10,1,0,0,2,1,1,0,1.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3601,100.0,0,14,14,1,0,39.978320000000004,116.32366,0,2,1.0,1,2,1,0,1,30,60,90,365,1,1,20.0,100,10,10,10,10,10,8,0,0,0,14,0,14,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8178,100.0,0,12,12,1,0,39.94133,116.36223999999999,0,3,1.0,1,2,1,0,1,23,23,23,282,11,11,239.0,89,9,9,9,10,9,9,0,0,0,12,4,8,0,1.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2663,100.0,0,1,1,1,0,39.98551,115.98395,0,12,2.0,4,5,1,0,1,0,0,0,141,2,0,618.0,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
13284,100.0,1,3,3,1,0,39.930409999999995,116.46813999999999,1,6,1.0,2,3,4,50,3,0,0,0,0,1,1,101.0,100,10,10,10,10,10,10,1,0,0,3,2,1,0,0.29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
11443,100.0,0,10,10,1,0,39.94073,116.44691,1,2,1.0,0,2,1,0,1,30,60,90,365,8,8,172.0,98,10,10,10,10,9,10,0,0,0,10,10,0,0,1.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1247,100.0,0,1,1,1,0,39.72994,116.20903,0,16,4.0,5,7,1,0,1,28,58,88,363,2,1,613.0,80,10,6,10,10,10,10,1,0,0,1,1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
13733,100.0,1,6,6,1,0,39.9154,116.18121000000001,1,2,1.0,1,1,1,0,2,0,0,0,202,1,1,90.0,100,8,8,8,8,6,6,1,0,0,6,3,0,3,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1111,100.0,1,2,2,1,1,39.86991,116.46485,0,2,1.0,1,1,1,100,1,7,36,66,341,96,33,999.0,99,10,10,10,10,10,10,1,0,0,2,0,2,0,2.88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
15303,100.0,0,8,8,1,0,39.89798,116.44422,1,4,1.0,2,2,1,0,1,25,55,85,360,3,3,39.0,100,10,10,10,10,10,10,1,0,0,8,8,0,0,2.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3964,97.0,1,7,7,1,0,39.89249,116.40671,1,4,1.0,1,2,1,0,1,25,55,84,85,46,44,393.0,95,10,9,10,10,10,10,1,0,0,7,7,0,0,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
13966,100.0,1,3,3,1,1,39.99777,116.47058,0,2,1.5,1,1,2,0,1,0,1,31,121,14,14,82.0,100,10,10,10,10,10,10,0,0,0,3,0,3,0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2950,100.0,0,9,9,1,0,39.89615,116.41046999999999,0,4,1.0,1,2,1,0,1,26,56,86,361,5,3,632.0,92,10,9,10,10,10,9,0,0,0,9,9,0,0,0.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13396,100.0,0,11,11,1,0,39.93574,116.44344,0,2,1.0,0,1,1,0,1,9,9,27,302,2,2,100.0,90,10,9,10,10,10,9,0,0,0,11,11,0,0,0.59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13932,100.0,1,16,16,1,0,39.942809999999994,116.43415,1,6,1.0,2,3,1,0,1,0,18,48,49,14,14,83.0,100,10,10,10,10,10,10,1,0,0,16,15,1,0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5285,100.0,0,1,1,1,0,40.21204,117.25271000000001,0,7,2.0,4,4,1,0,1,2,22,52,142,15,11,410.0,99,10,9,10,10,10,10,1,0,0,1,1,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
15469,100.0,0,2,2,1,0,39.77413,116.44423,1,3,2.0,2,2,2,180,1,26,56,86,176,7,7,44.0,97,10,10,9,10,9,10,1,0,0,2,1,1,0,4.57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
14690,100.0,0,12,12,1,0,39.92289,116.33708999999999,0,2,1.0,1,1,1,0,2,8,8,8,8,3,3,44.0,100,9,10,10,10,10,10,0,0,0,7,4,3,0,1.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
15860,100.0,0,8,8,1,0,39.88054,116.27901999999999,1,2,1.0,1,1,1,0,1,15,30,60,335,1,1,21.0,100,10,10,10,10,10,10,1,0,0,6,5,1,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7009,94.0,0,25,25,1,0,39.91268,116.48218999999999,0,2,1.0,0,1,1,0,1,16,27,27,27,15,15,311.0,99,10,10,10,10,10,10,1,0,0,22,9,12,1,1.44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4583,100.0,1,25,25,1,1,39.91023,116.49427,0,2,1.0,1,1,1,0,3,30,60,90,365,15,14,499.0,92,9,9,10,9,10,9,1,0,0,25,7,18,0,0.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5995,100.0,0,2,2,1,0,39.93626,116.4527,1,4,1.0,2,2,1,0,1,8,8,20,21,53,53,352.0,96,10,10,10,10,10,10,1,0,0,2,2,0,0,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6330,100.0,0,8,8,1,0,39.85832,116.36721000000001,0,4,1.0,2,2,1,0,1,30,60,90,365,3,3,333.0,87,10,10,10,9,8,9,0,0,0,7,7,0,0,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15570,100.0,0,2,2,1,0,40.22193,116.5689,0,8,5.0,4,5,2,0,1,26,56,86,86,1,1,17.0,100,10,10,10,10,10,10,1,0,0,2,2,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13208,100.0,0,22,22,1,0,39.82578,116.31442,1,4,1.0,2,2,1,0,3,30,60,90,365,1,1,44.0,100,10,10,10,10,10,10,1,0,0,22,22,0,0,0.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
12258,100.0,1,8,8,1,0,39.891909999999996,116.40621000000002,1,4,1.0,1,2,4,100,1,15,39,69,70,6,6,129.0,100,10,10,10,10,10,10,1,0,0,8,8,0,0,1.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
12672,100.0,0,16,16,1,0,39.92424000000001,116.61536000000001,0,2,1.0,0,1,1,0,1,20,50,80,355,1,1,87.0,100,10,8,10,10,10,10,1,0,0,16,16,0,0,0.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
13500,100.0,1,20,20,1,0,39.96824,116.32143,1,4,1.0,2,2,1,0,1,18,48,78,353,4,4,90.0,100,10,10,10,10,10,10,1,0,0,19,12,7,0,1.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1835,100.0,1,2,2,1,0,40.64586,117.27076000000001,0,6,1.0,2,4,4,150,1,29,58,88,363,23,12,628.0,100,10,10,10,10,10,10,0,0,0,2,2,0,0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6493,100.0,0,1,1,1,0,40.07909,116.14029,0,8,1.0,4,5,8,60,1,30,60,90,180,1,1,121.0,100,10,10,10,10,8,10,1,0,0,1,1,0,0,0.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
12260,90.0,1,1,1,1,0,39.894890000000004,116.33528000000001,1,2,1.0,1,1,1,0,1,23,53,75,347,12,12,130.0,100,10,10,10,10,10,10,0,0,0,1,1,0,0,2.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5548,100.0,0,8,8,1,0,40.05793,117.00858000000001,1,2,2.0,0,1,1,0,1,30,60,90,365,1,0,408.0,100,10,10,10,10,4,10,1,0,0,8,8,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
9934,92.0,0,25,25,1,0,39.94719,116.3252,1,4,1.0,2,2,1,0,1,29,59,89,89,3,3,231.0,93,9,10,9,10,9,9,1,0,0,23,16,7,0,0.39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3411,96.0,0,7,7,1,0,39.95844,116.44198999999999,0,4,1.0,1,2,2,100,1,22,50,78,79,101,61,620.0,96,10,10,10,10,10,10,1,0,0,7,5,2,0,4.88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1648,100.0,0,10,10,1,0,39.91535,116.49311000000002,1,2,1.0,1,1,1,0,3,27,57,87,362,2,0,867.0,100,10,10,10,10,10,10,0,0,0,10,3,7,0,0.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5654,100.0,0,3,3,1,0,39.9245,116.4638,1,2,0.5,1,1,1,0,3,22,52,82,357,35,27,409.0,99,10,10,10,10,10,10,1,0,0,2,1,0,1,2.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4237,94.0,0,25,25,1,0,39.92057,116.48026999999999,0,2,1.0,0,1,1,38,1,0,0,0,0,11,4,513.0,96,10,9,10,10,10,10,0,0,0,22,9,12,1,0.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
7885,100.0,0,16,16,1,1,39.81973,116.4297,0,8,2.0,3,3,6,60,1,26,56,86,361,21,21,289.0,97,10,10,10,10,9,9,1,0,0,16,8,8,0,2.16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
10566,100.0,1,4,4,1,1,39.92028,116.47903000000001,1,4,1.0,2,2,1,0,2,3,30,60,61,2,2,198.0,100,10,10,10,10,10,10,0,0,0,4,2,2,0,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16048,100.0,0,2,2,1,0,39.980090000000004,116.43368999999998,1,1,1.0,1,1,1,0,1,3,3,19,20,4,4,21.0,100,10,10,10,10,10,10,0,0,0,2,0,2,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2515,100.0,0,1,1,1,0,40.65698,117.24593999999999,0,5,2.0,2,2,1,0,1,30,60,90,90,1,0,667.0,100,10,10,10,10,8,8,0,0,0,1,1,0,0,0.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2538,100.0,0,4,4,1,1,40.54967,116.81771,0,16,8.0,10,16,1,0,1,29,59,89,162,1,0,632.0,100,10,10,10,10,10,10,1,0,0,4,0,4,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
7334,96.53,0,1,1,1,0,39.9867,116.42823999999999,1,2,1.0,1,2,1,0,1,0,0,0,0,8,8,263.0,98,10,10,10,10,10,10,1,0,0,1,0,1,0,0.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2216,99.0,0,5,5,1,1,39.93412,116.42969,0,2,1.0,1,1,1,0,1,22,49,79,79,91,34,764.0,92,10,9,10,10,10,9,1,0,0,5,5,0,0,3.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
9893,100.0,0,29,29,1,0,40.00398,116.47563000000001,0,5,1.0,1,3,2,70,1,30,60,90,365,4,4,206.0,90,10,9,10,10,10,9,1,0,0,29,29,0,0,0.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16520,97.0,1,29,29,1,0,39.97678,116.31093999999999,1,2,1.0,1,1,1,0,1,25,55,85,86,1,1,15.0,100,10,10,10,10,10,10,0,0,0,29,29,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4859,100.0,1,2,2,1,1,39.93145,116.46888999999999,1,2,1.0,1,1,2,150,1,19,49,79,354,12,7,476.0,97,10,10,10,10,10,10,1,0,0,2,0,2,0,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6194,100.0,1,42,42,1,0,39.92426,115.98885,0,10,5.0,5,1,10,350,1,30,60,90,180,1,0,380.0,100,10,10,10,10,10,10,0,0,0,1,1,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12551,100.0,0,1,1,1,0,39.97862,116.41948000000001,1,2,1.0,1,1,2,1000,2,7,21,36,127,9,9,128.0,100,10,10,10,10,10,10,1,0,0,1,0,1,0,2.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
10655,100.0,0,1,1,1,0,39.9968,116.34195,1,1,1.0,1,1,1,0,1,28,58,88,89,1,1,202.0,100,10,10,10,10,10,10,1,0,0,1,0,0,1,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
429,100.0,1,66,66,1,1,39.92503,116.50648999999999,0,1,1.0,1,1,1,100,3,28,58,88,363,5,2,1280.0,100,10,10,10,10,10,10,1,0,0,61,24,37,0,0.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
15666,100.0,0,1,1,1,0,40.1175,116.40653,1,4,1.0,2,2,1,0,1,25,51,81,356,3,3,38.0,73,8,7,7,9,8,9,1,0,0,1,1,0,0,2.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2074,100.0,0,3,3,1,0,40.732620000000004,116.63085,0,16,3.0,5,5,12,200,1,29,59,89,89,7,1,750.0,100,10,10,10,10,9,10,1,0,0,3,2,1,0,0.28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
9674,92.0,0,38,38,1,0,39.8665,116.39124,1,6,1.0,3,3,1,0,1,29,59,89,364,5,5,212.0,88,9,9,10,10,9,8,0,0,0,38,38,0,0,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1493,83.0,0,2,2,1,0,39.92353,116.49968,1,2,1.0,1,1,1,50,2,16,46,76,77,5,5,317.0,96,10,10,10,10,10,10,1,0,0,2,0,2,0,0.47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
757,100.0,1,1,1,1,1,40.024390000000004,116.33803,0,2,1.0,1,1,2,0,2,11,21,21,21,33,16,1089.0,98,10,10,10,10,9,10,0,0,0,1,0,1,0,0.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
12552,99.0,1,14,14,1,0,39.86709000000001,116.4435,0,1,1.0,1,1,1,0,1,6,10,14,285,6,6,115.0,100,10,9,10,10,10,9,1,0,0,11,3,6,2,1.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
9428,77.0,0,11,11,1,0,39.85597,116.43876000000002,0,8,1.0,3,5,1,0,1,30,60,90,365,2,2,182.0,100,10,10,10,10,10,10,0,0,0,11,11,0,0,0.33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1692,90.0,0,7,7,1,1,39.6882,116.31936999999999,0,4,2.0,2,3,1,0,1,28,58,88,178,4,2,709.0,90,9,9,10,9,8,8,1,0,0,7,7,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
7734,100.0,1,2,2,1,0,39.91131,116.45334,0,2,1.0,1,1,1,0,2,6,6,6,6,21,21,307.0,98,10,10,10,10,10,10,0,0,0,1,1,0,0,2.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
11221,100.0,1,1,1,1,0,39.939409999999995,116.31188,1,7,1.0,3,4,6,100,2,2,23,53,53,16,16,183.0,100,10,10,10,10,10,10,1,0,0,1,1,0,0,2.59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
14901,99.0,0,28,28,1,0,39.9476,116.41167,0,1,1.0,1,1,2,0,1,30,60,90,365,3,3,57.0,93,9,9,10,10,10,10,1,0,0,28,17,1,10,1.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
10922,100.0,0,8,8,1,0,39.83675,116.37256000000001,0,2,1.0,0,1,1,0,1,30,60,90,365,6,6,191.0,97,10,9,9,10,10,9,1,0,0,8,8,0,0,0.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2886,96.53,0,1,1,1,1,39.99743,116.42215,0,2,1.0,1,1,1,0,1,0,0,0,0,44,18,664.0,96,10,10,10,10,10,10,1,0,0,1,1,0,0,1.98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16907,100.0,0,8,8,1,0,40.03513,116.40765,1,2,1.0,1,1,1,0,1,25,55,85,360,1,1,17.0,100,10,10,10,10,10,10,1,0,0,8,2,6,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
7592,100.0,1,10,10,1,1,39.89096,116.40763999999999,0,8,2.0,2,3,5,100,2,3,13,38,302,27,27,302.0,100,10,10,10,10,10,10,1,0,0,10,10,0,0,2.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
13905,100.0,1,19,19,1,0,39.93574,116.45738,0,4,1.0,1,2,2,50,1,21,51,81,289,15,15,81.0,100,10,10,10,10,10,10,1,0,0,19,19,0,0,5.49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
9070,100.0,0,6,6,1,1,39.8992,116.4715,1,1,1.0,0,1,1,50,1,22,52,82,357,21,21,261.0,100,10,10,10,10,10,10,1,0,0,5,2,3,0,2.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
15298,100.0,1,6,6,1,0,39.8934,116.45935,0,1,1.5,1,1,1,50,1,19,49,79,80,1,1,43.0,100,10,10,10,10,10,10,0,0,0,6,1,5,0,0.68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7338,100.0,0,3,3,1,0,40.08935,116.55091999999999,0,2,1.0,1,1,1,0,1,29,59,89,364,4,4,317.0,67,8,7,8,8,8,8,1,0,0,3,3,0,0,0.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6817,96.53,0,3,3,1,0,39.86098,116.56433999999999,1,3,1.0,2,2,1,0,1,29,59,89,179,1,1,325.0,100,10,10,10,10,10,10,0,0,0,3,3,0,0,0.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15891,100.0,0,7,7,1,0,39.89201,116.47086999999999,0,1,1.0,1,1,1,0,1,21,51,81,82,2,2,11.0,100,9,10,10,10,10,10,1,0,0,7,1,6,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5500,97.0,0,12,12,1,0,39.93083,116.35456,1,4,1.0,2,2,1,0,1,0,30,60,335,2,2,316.0,100,10,6,10,10,10,9,1,0,0,12,12,0,0,0.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16522,100.0,0,4,4,1,0,39.90002,116.32413999999999,1,10,2.0,4,5,10,0,1,14,38,65,340,1,1,14.0,100,10,10,10,10,10,10,1,0,0,4,4,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2859,80.0,0,41,41,1,0,39.95364,116.31578999999999,1,6,1.0,3,3,6,0,1,15,39,69,344,30,9,642.0,97,10,10,10,10,10,10,1,0,0,40,40,0,0,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7006,100.0,0,1,1,1,1,39.89613,116.46418999999999,1,2,1.0,1,1,1,0,3,0,0,0,0,5,5,317.0,88,10,9,10,10,10,9,0,0,0,1,1,0,0,0.47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
13376,100.0,1,33,33,1,1,39.93853,116.29915,1,2,2.5,1,1,2,0,1,30,60,90,90,13,13,83.0,94,10,9,10,10,10,9,1,0,0,31,6,25,0,4.59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5983,92.0,0,3,3,1,1,39.92035,116.50323999999999,1,1,1.0,1,1,1,0,1,22,52,82,357,4,4,362.0,100,10,10,10,10,9,10,1,0,0,3,0,0,3,0.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
15334,100.0,0,7,7,1,0,40.04005,116.41811000000001,1,4,1.0,2,2,1,0,1,23,53,83,358,4,4,33.0,100,10,10,10,10,10,10,1,0,0,7,7,0,0,3.53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
14792,100.0,0,3,3,1,0,39.90563,116.56776,1,2,1.0,1,1,1,0,1,30,60,90,90,4,4,48.0,100,10,10,10,10,10,10,1,0,0,3,0,3,0,2.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
