id,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,is_location_exact,accommodates,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,neighbourhood_cleansed0,neighbourhood_cleansed1,neighbourhood_cleansed2,neighbourhood_cleansed3,neighbourhood_cleansed4,neighbourhood_cleansed5,neighbourhood_cleansed6,neighbourhood_cleansed7,neighbourhood_cleansed8,neighbourhood_cleansed9,neighbourhood_cleansed10,neighbourhood_cleansed11,neighbourhood_cleansed12,neighbourhood_cleansed13,neighbourhood_cleansed14,neighbourhood_cleansed15,bed_type0,bed_type1,bed_type2,bed_type3,bed_type4,room_type0,room_type1,room_type2,cancellation_policy0,cancellation_policy1,cancellation_policy2,Distance
33763569,100,0,1,1,1,0,39.89773,116.31903,1,4,1,1,3,352,1,0,1,27,57,87,362,1,1,17,100,10,8,10,10,10,8,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7.454
33763574,100,0,3,3,1,0,40.11791,116.56088,1,2,1.5,1,1,166,1,0,1,0,0,0,0,1,1,32,100,10,10,10,10,10,10,1,0,0,2,1,1,0,0.91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,25.191
33763918,100,1,8,8,1,0,39.89683,116.42139,1,5,1,2,2,595,1,0,1,17,47,77,90,5,5,40,100,10,10,10,10,10,10,1,0,0,7,7,0,0,3.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.291
33764149,100,0,2,2,1,0,39.9539,116.32158,0,2,1,1,0,519,1,0,1,0,0,0,0,3,3,38,80,8,9,10,10,10,8,1,0,0,2,2,0,0,2.31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6.851
33764176,100,1,8,8,1,0,39.89523,116.42349,1,5,1,2,2,595,1,0,1,1,1,1,142,1,1,26,100,10,10,10,10,10,10,0,0,0,7,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.536
33764539,100,0,15,15,1,0,39.68882,116.31997,0,2,1,1,1,166,1,0,1,22,45,75,350,5,5,38,100,10,10,10,10,10,10,1,0,0,15,15,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,27.584
33764712,100,0,4,4,1,0,39.89526,116.50413,1,2,1,1,1,498,1,0,1,25,55,85,360,3,3,38,100,10,10,10,10,10,10,1,0,0,4,4,0,0,2.31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10.026
33765028,100,0,3,3,1,0,40.12536,116.61303,0,3,1,1,2,359,2,50,1,30,60,90,90,3,3,37,100,10,10,10,10,9,10,1,0,0,3,3,0,0,2.31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,28.54
33765221,100,0,1,1,1,0,40.40236,115.96706,0,12,2,4,6,1501,1,0,1,26,56,86,87,5,5,20,100,10,10,10,10,10,10,1,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,63.915
33765338,100,0,2,2,1,0,39.98063,116.30562,1,2,1,1,1,456,1,0,1,27,57,87,88,3,3,28,93,10,9,10,10,10,9,1,0,0,2,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,9.518
33767247,100,0,1,1,1,0,40.64588,117.27011,0,3,1,0,1,263,1,0,1,27,57,87,178,1,1,17,100,10,10,10,10,10,10,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,108.803
33768000,100,0,17,17,1,0,39.91472,116.65817,0,4,2,2,2,588,1,0,1,29,59,89,364,1,1,33,100,10,10,10,10,10,10,1,0,0,17,17,0,0,0.88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.452
33768235,100,0,17,17,1,0,39.91826,116.65684,0,3,2,2,2,885,1,0,1,29,59,89,364,3,3,31,87,9,9,9,10,10,9,1,0,0,17,17,0,0,2.81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.311
33768410,100,0,2,2,1,0,39.86941,116.47732,1,5,1,2,3,366,5,0,1,23,53,83,358,3,3,39,100,9,10,9,10,9,10,1,0,0,2,2,0,0,2.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9.691
33768986,96,0,10,10,1,0,39.92233,116.65696,1,2,1,1,1,353,1,0,1,29,59,89,180,1,1,32,100,10,10,10,10,8,10,1,0,0,10,10,0,0,0.91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.299
33769153,100,0,5,5,1,0,39.94161,116.31211,1,7,1,3,4,497,6,100,1,24,34,34,34,10,10,39,100,10,10,10,10,10,10,1,0,0,3,3,0,0,7.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,7.239
33769561,100,0,3,3,1,0,39.97945,116.49254,1,6,2,2,4,1100,6,50,1,27,57,87,178,4,4,28,100,10,10,10,10,10,10,1,0,0,3,1,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,9.923
33769637,100,0,1,1,1,0,39.8844,116.45972,0,1,1,1,0,118,1,38,1,0,19,49,50,6,6,37,100,10,10,10,10,10,10,1,0,0,1,0,1,0,4.74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,7.454
33769718,100,0,18,18,1,0,39.91904,116.65881,1,4,1,1,1,387,1,50,1,30,60,90,91,3,3,38,100,10,10,10,10,9,10,1,0,0,18,18,0,0,2.31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.474
33770005,100,0,18,18,1,0,39.9197,116.65906,1,2,1,1,1,387,1,0,1,30,60,90,91,3,3,21,100,10,9,10,10,9,9,1,0,0,18,18,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.492
33770279,100,0,18,18,1,0,39.91931,116.65848,1,2,1,1,1,387,1,0,1,30,60,90,91,3,3,33,93,9,9,9,9,9,9,1,0,0,18,18,0,0,2.65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.444
33771998,100,0,2,2,1,1,39.99288,116.50979,0,2,1,1,1,200,1,0,1,29,59,89,364,2,2,31,90,10,10,9,9,10,9,1,0,0,2,0,2,0,1.82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,11.981
33772290,80,0,28,28,1,0,39.89952,116.54843,0,2,1,1,0,228,1,0,1,30,60,90,365,1,1,32,100,10,8,10,10,10,10,1,0,0,28,26,2,0,0.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,13.464
33772490,100,1,4,4,1,1,39.88992,116.39961,0,7,1,2,4,857,5,34,1,24,54,84,175,6,6,36,97,9,9,10,10,9,9,1,0,0,4,4,0,0,4.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.468
33772519,80,0,28,28,1,0,39.89892,116.5477,0,2,1,1,0,201,1,0,1,30,60,90,365,2,2,35,60,6,7,6,6,5,6,1,0,0,28,26,2,0,1.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,13.42
33779868,100,0,2,2,1,0,40.45888,115.77577,1,8,4,4,6,1602,1,0,1,27,57,87,87,1,1,16,100,10,10,10,10,10,10,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,78.935
33781069,100,0,10,10,1,0,39.78415,116.50153,1,2,1,1,1,269,2,150,1,21,51,81,81,1,1,38,100,10,10,10,10,10,10,1,0,0,10,9,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,18.565
33781359,100,0,6,6,1,0,39.89955,116.46741,1,8,2,4,4,1278,1,0,1,10,40,70,345,2,2,10,100,10,10,10,10,10,10,1,0,0,6,6,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6.994
33781522,100,0,3,3,1,0,39.91996,116.42023,0,4,1,2,0,1300,1,150,1,7,7,7,208,1,1,35,100,10,10,10,10,10,10,1,0,0,3,2,1,0,0.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2.374
33781930,100,0,6,6,1,1,39.96528,116.39738,1,4,1,2,2,477,1,0,1,29,59,89,90,1,1,17,100,10,10,10,10,10,10,1,0,0,6,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3.927
33782244,100,0,20,20,1,0,40.41087,116.31415,1,4,1,1,4,483,1,0,1,29,59,89,89,3,3,30,93,10,9,9,9,10,10,1,0,0,20,0,20,0,2.81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,53.918
33782483,87,0,2,2,1,0,39.92487,116.51411,0,2,1,1,0,201,1,0,1,8,18,48,49,2,2,35,80,8,7,7,10,10,9,1,0,0,2,0,2,0,1.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,10.118
33782705,50,0,1,1,1,0,39.88065,116.46612,0,2,1,1,0,559,1,0,1,29,59,89,364,1,1,33,100,10,10,10,10,10,10,0,0,0,1,1,0,0,0.86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8.138
33782739,100,0,17,17,1,0,39.89908,116.42513,1,5,1,1,3,498,1,0,1,27,57,87,362,3,3,39,100,10,10,10,10,10,10,1,0,0,17,17,0,0,2.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.258
33783017,100,0,4,4,1,0,40.01155,116.35038,0,4,1,1,2,470,4,60,1,28,41,64,155,1,1,32,100,10,10,10,10,10,10,0,0,0,4,4,0,0,0.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9.856
33783216,100,0,17,17,1,0,39.89442,116.43703,1,4,1,1,2,401,1,0,1,18,48,78,213,2,2,39,100,10,10,10,10,10,10,1,0,0,17,17,0,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5.301
33783256,100,0,73,73,1,0,40.40335,116.35458,0,2,1,1,2,677,1,0,1,30,60,90,341,2,2,33,100,10,10,10,10,10,10,1,0,0,17,13,4,0,1.71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,52.751
33783530,100,0,2,2,1,0,39.93559,116.44994,1,2,1,1,1,989,1,0,1,30,60,90,365,1,1,36,100,10,10,10,10,10,10,1,0,0,2,2,0,0,0.81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.671
33783559,96,0,10,10,1,0,39.92229,116.65769,1,2,1,1,1,456,1,0,1,29,59,89,180,1,1,31,100,10,10,10,10,10,10,1,0,0,10,10,0,0,0.94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.362
33783609,100,1,6,6,1,0,39.89938,116.3772,0,4,1,2,3,601,3,99,1,24,54,84,359,2,2,37,100,10,10,10,10,10,10,1,0,0,6,2,4,0,1.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.749
33783625,100,0,2,2,1,0,40.23363,116.37624,0,14,5,6,7,718,1,0,1,28,58,88,363,3,3,19,100,10,9,10,10,10,10,1,0,0,2,1,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,33.804
33784091,87,0,2,2,1,0,39.92457,116.51614,1,2,1,1,0,201,1,0,1,5,15,45,46,3,3,31,100,10,10,10,10,10,9,1,0,0,2,0,2,0,2.81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,10.292
33784532,100,0,3,3,1,0,40.03167,116.67067,0,2,1,1,1,110,1,0,1,14,18,45,134,2,2,24,100,10,10,10,10,10,10,1,0,0,2,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,26.018
33784581,100,0,3,3,1,0,40.11152,116.60777,1,3,1,1,2,359,2,0,1,29,59,89,89,3,3,37,100,10,10,10,10,9,9,1,0,0,3,3,0,0,2.31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,27.088
33785058,96,0,10,10,1,0,39.92084,116.65711,1,2,1,1,1,325,1,0,1,30,60,90,181,1,1,37,100,10,10,10,10,8,10,1,0,0,10,10,0,0,0.79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.319
33786496,100,0,2,2,1,0,39.92622,116.61945,1,7,1,2,2,456,5,50,1,30,60,90,365,1,1,27,100,10,10,10,10,10,10,1,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,19.088
33786609,100,0,19,19,1,0,39.85993,116.39154,0,5,1,2,2,677,2,50,1,25,55,85,360,2,2,17,100,10,10,10,10,10,10,1,0,0,18,12,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7.798
33787149,100,0,1,1,1,0,40.03081,116.2825,1,2,1,1,1,200,1,0,3,13,13,13,214,4,4,23,100,10,10,10,10,10,9,1,0,0,1,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,14.786
33787206,100,0,27,27,1,0,39.89883,116.50294,0,2,1,0,0,367,1,0,1,21,51,81,356,1,1,28,100,10,10,10,10,10,10,1,0,0,27,27,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9.785
33788307,100,0,1,1,1,0,39.96629,116.42674,1,4,1.5,2,3,602,1,0,2,28,35,65,66,2,2,38,100,10,10,10,10,10,10,0,0,0,1,1,0,0,1.54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.829
33788308,100,0,73,73,1,0,40.40572,116.35465,0,2,1,1,1,677,1,0,1,30,60,90,341,1,1,19,100,10,10,10,10,10,10,1,0,0,17,13,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,53.014
33788315,100,1,2,2,1,1,39.88215,116.4718,0,2,1,1,1,145,1,58,1,17,47,77,351,12,12,39,98,10,10,10,10,10,10,1,0,0,2,0,2,0,8.78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,8.396
33788476,100,0,3,3,1,0,40.11978,116.55007,1,3,1,1,1,249,1,0,1,17,47,77,167,2,2,36,100,10,10,10,10,10,10,0,0,0,2,2,0,0,1.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,24.865
33789327,100,0,6,6,1,0,39.94774,116.40482,0,4,1,1,2,899,4,100,1,21,42,72,73,3,3,32,100,10,10,10,10,10,10,1,0,0,6,6,0,0,2.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2.124
33789501,100,0,14,14,1,0,39.92207,116.65816,1,2,1,1,1,360,1,0,1,29,59,89,364,1,1,17,100,10,10,10,10,10,10,1,0,0,14,14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.403
33789555,100,1,13,13,1,0,39.89755,116.47191,1,2,1,1,1,470,1,80,1,0,0,0,17,5,5,35,100,10,10,10,10,10,10,0,0,0,13,13,0,0,4.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,7.437
33789685,75,0,1,1,1,0,40.12714,116.61036,1,3,1.5,2,2,352,1,0,1,20,47,58,58,1,1,32,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,28.545
33789805,100,0,73,73,1,0,40.40446,116.35646,1,2,1,1,2,677,1,0,1,28,58,88,339,2,2,37,100,9,10,10,10,10,10,1,0,0,17,13,4,0,1.54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,52.864
33790013,100,1,13,13,1,0,39.90008,116.47113,1,4,1,0,1,436,1,80,1,3,3,3,40,6,6,37,100,10,10,10,10,10,10,0,0,0,13,13,0,0,4.74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,7.246
33790251,100,0,5,5,1,0,39.98108,116.303,1,2,1,1,1,401,1,0,1,24,35,35,35,10,10,38,96,10,10,10,10,10,10,1,0,0,5,5,0,0,7.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9.728
33790306,100,0,1,1,1,0,39.97402,116.30352,0,4,1,2,2,353,1,0,1,5,35,65,66,1,1,17,100,10,10,10,10,10,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,9.254
33791308,100,0,2,2,1,0,39.91889,116.50384,1,6,1,2,3,456,4,80,2,26,56,86,361,1,1,18,100,8,10,10,10,10,8,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,9.308
33792518,100,0,6,6,1,0,39.94727,116.40326,1,4,1,1,2,975,4,100,1,27,48,78,79,1,1,30,100,10,10,10,10,10,10,1,0,0,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2.029
33793968,100,0,17,17,1,0,39.91705,116.65649,0,3,2,1,2,297,1,0,1,30,60,90,365,2,2,21,100,10,10,10,10,10,10,1,0,0,17,17,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.29
33794613,100,0,17,17,1,0,39.91782,116.65671,0,3,2,1,2,325,1,0,1,30,60,90,365,1,1,16,100,10,10,10,10,6,10,1,0,0,17,17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.303
33794838,100,0,17,17,1,0,39.91908,116.65768,0,3,2,2,2,339,1,0,1,30,60,90,365,1,1,20,100,10,10,10,10,10,10,1,0,0,17,17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.378
33794957,100,1,13,13,1,0,39.90004,116.47112,1,4,1,0,1,436,1,80,1,7,7,7,44,9,9,37,100,10,10,10,10,10,10,0,0,0,13,13,0,0,7.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,7.247
33795243,100,0,3,3,1,0,39.89748,116.54843,1,2,1,0,1,290,1,0,1,25,55,85,360,1,1,15,40,6,6,10,6,10,4,1,0,0,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,13.523
33796338,100,0,1,1,1,0,39.84809,116.42363,0,4,2,2,2,532,1,0,1,13,40,70,70,9,9,38,100,10,10,10,10,10,10,1,0,0,1,1,0,0,6.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9.414
33796407,100,0,1,1,1,0,39.95729,116.3784,0,6,1,3,3,595,1,100,1,20,35,35,297,2,2,23,100,9,9,9,10,10,10,1,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3.373
33796619,100,1,13,13,1,0,39.87969,116.4945,1,4,1,1,1,442,1,80,1,9,9,9,26,8,8,37,100,10,10,10,10,10,10,0,0,0,13,13,0,0,6.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,10.118
33797222,100,0,1,1,1,0,40.65336,117.27709,1,4,1,1,2,899,1,0,1,29,59,89,364,2,2,30,100,10,10,10,10,10,10,1,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,109.812
33797280,100,0,16,16,1,0,39.89957,116.54869,1,2,1,1,1,270,1,0,1,30,60,90,365,3,3,27,100,10,10,10,10,9,10,1,0,0,16,16,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,13.484
33807013,100,0,16,16,1,0,39.8737,116.44733,1,5,1,2,5,263,1,0,1,22,52,82,173,1,1,16,100,10,10,10,10,10,10,1,0,0,16,13,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,7.656
33809049,100,0,6,6,1,0,40.0555,116.41179,0,2,1,1,1,269,1,0,1,29,58,88,88,1,1,31,100,10,10,10,10,10,10,1,0,0,6,6,0,0,0.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,14.024
33809189,100,0,10,10,1,0,39.78396,116.50182,1,2,1,1,1,283,1,0,1,30,60,90,90,1,1,38,100,10,10,10,10,10,10,1,0,0,10,9,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,18.595
33810613,100,0,73,73,1,0,40.4053,116.35574,1,6,3,3,3,2037,1,0,1,30,60,90,365,1,1,31,100,10,10,10,10,10,8,1,0,0,17,13,4,0,0.91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,52.961
33811630,100,0,2,2,1,0,39.98009,116.43369,1,1,1,1,1,152,1,0,1,3,3,19,20,4,4,21,100,10,10,10,10,10,10,0,0,0,2,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6.446
33812504,100,0,4,4,1,0,39.90307,116.37687,1,2,1,1,1,214,1,0,1,28,58,88,363,3,3,33,100,10,10,10,10,10,10,1,0,0,3,0,2,1,2.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3.394
33812550,100,0,2,2,1,0,39.81705,116.37406,1,2,1,1,1,290,1,0,1,27,57,87,362,2,2,34,100,10,10,10,10,10,10,1,0,0,2,2,0,0,1.67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,12.692
33812758,100,0,4,4,1,0,39.92861,116.60104,0,4,1,2,2,276,4,68,1,14,44,74,349,1,1,21,100,10,10,10,10,10,10,1,0,0,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,17.514
33812990,100,0,2,2,1,0,39.81587,116.37473,1,2,1,1,1,297,1,0,1,27,57,87,362,2,2,17,100,10,9,10,10,9,10,1,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,12.814
33813074,100,0,1,1,1,0,40.12423,116.61331,0,3,1.5,0,1,497,1,0,1,30,60,90,365,1,1,37,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,28.461
33813299,100,0,3,3,1,0,39.85412,116.55067,1,2,1,1,1,318,1,0,1,30,60,90,90,4,4,37,95,10,10,10,10,9,10,1,0,0,3,3,0,0,3.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,15.687
33813388,95,0,2,2,1,0,39.81624,116.58733,0,4,2,2,2,276,1,0,1,27,54,84,174,1,1,16,80,10,8,10,8,8,8,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,20.677
33814051,100,0,7,7,1,0,39.91038,116.4037,0,2,1,1,2,415,1,0,1,28,58,88,179,1,1,19,80,10,10,10,10,10,10,1,0,0,7,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2.286
33814437,100,0,73,73,1,0,40.40369,116.3551,1,2,1,1,1,677,1,0,1,30,60,90,341,4,4,32,95,9,10,10,10,10,9,1,0,0,17,13,4,0,3.53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,52.786
33814686,100,1,2,2,1,1,39.93712,116.44921,1,4,1,2,2,408,2,34,1,7,7,8,9,6,6,36,100,10,10,10,10,10,10,1,0,0,2,2,0,0,4.86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.635
33815882,100,0,1,1,1,0,39.88159,116.31094,0,2,1,1,1,166,1,0,2,6,36,66,341,1,1,31,100,10,10,10,10,10,10,1,0,0,1,0,1,0,0.91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,9.009
33816346,100,0,1,1,1,0,40.08576,116.53787,1,2,1,1,1,428,1,0,1,21,51,81,356,3,3,36,100,10,10,10,10,9,10,1,0,0,1,1,0,0,2.37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,21.137
