,id,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,is_location_exact,accommodates,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,neighbourhood_cleansed0,neighbourhood_cleansed1,neighbourhood_cleansed2,neighbourhood_cleansed3,neighbourhood_cleansed4,neighbourhood_cleansed5,neighbourhood_cleansed6,neighbourhood_cleansed7,neighbourhood_cleansed8,neighbourhood_cleansed9,neighbourhood_cleansed10,neighbourhood_cleansed11,neighbourhood_cleansed12,neighbourhood_cleansed13,neighbourhood_cleansed14,neighbourhood_cleansed15,bed_type0,bed_type1,bed_type2,bed_type3,bed_type4,room_type0,room_type1,room_type2,cancellation_policy0,cancellation_policy1,cancellation_policy2
15632,33577804,100.0,1,3,3,1,0,39.88109,116.45475,1,2,1.0,1,1,111,1,50,1,16,46,76,77,12,12,44.0,100,10,10,10,10,10,10,1,0,0,3,0,2,1,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
15633,33577899,100.0,0,4,4,1,0,39.71423,116.31623,0,4,1.0,2,2,366,1,0,1,26,56,86,86,3,3,40.0,100,10,10,10,10,10,10,1,0,0,4,4,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15634,33578094,100.0,0,1,1,1,0,39.91729,116.42175,1,4,1.0,2,2,581,1,0,1,19,49,79,80,4,4,23.0,100,10,10,10,10,10,10,1,0,0,1,1,0,0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15635,33578349,100.0,1,3,3,1,0,39.8816,116.45612,1,1,1.0,1,1,76,1,0,1,22,52,82,83,13,13,46.0,98,10,10,10,10,10,10,1,0,0,3,0,2,1,8.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
15636,33578532,100.0,0,3,3,1,0,39.91196,116.30168,0,1,1.0,1,1,97,1,0,1,30,60,90,365,5,5,46.0,96,10,10,10,10,10,10,1,0,0,3,0,0,3,3.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
15637,33578664,100.0,0,1,1,1,0,39.99293,116.33515,0,2,1.0,1,1,781,1,0,2,30,60,90,91,2,2,25.0,90,8,10,10,10,9,9,1,0,0,1,1,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15638,33578880,100.0,0,5,5,1,0,39.76576,116.57953,1,2,1.0,1,1,173,1,0,1,30,60,90,365,1,1,14.0,20,2,2,2,2,2,2,1,0,0,5,5,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15639,33579623,100.0,0,1,1,1,0,40.21502,116.51293,0,2,1.0,2,0,283,1,0,1,30,60,90,365,3,3,37.0,100,10,10,10,10,9,10,1,0,0,1,1,0,0,2.31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15640,33579947,100.0,0,11,11,1,0,39.89782,116.42467,0,8,1.0,3,4,1286,1,0,1,26,56,86,361,1,1,29.0,100,10,8,10,10,10,10,1,0,0,11,11,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15641,33580340,100.0,1,8,8,1,1,39.89644000000001,116.44382,0,5,1.0,1,2,429,2,45,1,23,53,83,264,7,7,45.0,100,10,9,10,10,10,10,1,0,0,7,6,0,1,4.57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15642,33580408,89.0,0,2,2,1,0,39.87342,116.45173,1,6,1.0,2,3,470,1,0,1,29,59,89,90,1,1,17.0,40,6,2,6,10,6,10,0,0,0,2,2,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15643,33580794,100.0,0,1,1,1,0,40.65756,117.26791,1,3,1.0,1,1,498,1,0,1,30,60,90,91,1,1,18.0,100,10,10,10,10,8,8,1,0,0,1,1,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15644,33589647,100.0,1,9,9,1,0,39.9411,116.40612,0,3,1.0,1,1,470,2,98,1,18,41,68,144,10,10,45.0,98,10,10,10,10,10,10,1,0,0,9,5,4,0,6.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
15645,33589977,100.0,0,1,1,1,0,40.64818,117.26971,1,4,1.0,1,1,899,2,225,1,30,60,90,181,2,2,20.0,100,10,10,10,10,8,10,1,0,0,1,1,0,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15646,33591280,100.0,1,7,7,1,0,39.76517,116.21126,0,4,1.5,2,2,325,4,0,1,20,47,77,77,3,3,17.0,100,10,10,10,10,10,10,1,0,0,7,7,0,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15647,33591301,100.0,1,7,7,1,0,39.89732,116.44262,1,5,1.0,2,0,602,4,60,1,9,30,58,59,7,7,35.0,100,10,10,10,10,9,10,1,0,0,7,7,0,0,5.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15648,33591314,100.0,0,1,1,1,0,39.99474,116.3378,1,2,1.0,1,1,187,1,34,1,1,4,28,29,5,5,31.0,100,10,10,10,10,10,10,1,0,0,1,0,1,0,4.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
15649,33591320,100.0,0,1,1,1,0,39.88715,116.65032,0,2,1.0,1,1,297,1,0,1,25,55,85,175,1,1,26.0,100,10,10,10,10,10,10,1,0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15650,33591508,100.0,0,6,6,1,1,39.97555,116.40348,1,4,1.0,2,2,477,1,0,1,28,58,88,89,4,4,45.0,100,10,9,10,10,10,10,1,0,0,6,6,0,0,2.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15651,33592491,100.0,0,1,1,1,0,39.99007,116.34216,1,3,1.0,2,2,408,1,0,1,6,27,37,312,3,3,37.0,100,10,10,10,10,10,10,1,0,0,1,1,0,0,2.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15652,33592537,100.0,0,1,1,1,0,39.91333,116.47184,0,2,2.0,2,0,671,1,0,1,0,1,1,18,3,3,38.0,100,10,10,10,10,10,10,1,0,0,1,1,0,0,2.31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15653,33593682,97.0,1,24,24,1,0,39.89364000000001,116.33707,1,2,1.0,1,1,642,1,0,1,25,55,85,164,11,11,46.0,100,10,10,10,10,10,10,1,0,0,21,21,0,0,6.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15654,33593886,98.0,0,30,30,1,0,39.9535,116.3208,1,2,2.0,1,1,470,1,0,1,26,56,86,361,1,1,26.0,80,10,8,10,10,10,10,1,0,0,30,12,18,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
15655,33594242,100.0,0,4,4,1,0,39.97397,116.34372,1,3,1.0,1,2,297,1,100,1,21,46,76,351,3,3,9.0,100,10,10,10,10,10,10,0,0,0,1,0,1,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
15656,33594264,100.0,0,1,1,1,1,39.99737,116.46629,0,2,1.0,0,0,415,1,0,1,0,0,0,0,1,1,17.0,100,8,10,10,10,10,8,0,0,0,1,1,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15657,33594933,98.0,0,30,30,1,0,40.108,116.63182,1,8,1.5,3,4,601,1,0,1,30,60,90,365,1,1,45.0,100,10,10,10,10,10,10,1,0,0,30,12,18,0,0.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15658,33595419,100.0,0,11,11,1,0,39.89606,116.4259,0,6,1.0,2,2,685,1,0,1,24,54,84,359,2,2,27.0,90,10,9,9,10,10,10,1,0,0,11,11,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15659,33595550,97.0,1,29,29,1,0,39.94577,116.40317,0,4,1.0,2,2,1597,1,0,1,30,60,90,91,1,1,23.0,80,10,10,10,10,10,8,0,0,0,29,29,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15660,33595816,100.0,0,22,22,1,0,40.10609,116.63028,1,8,1.5,3,4,601,1,0,1,29,59,89,364,4,4,22.0,95,10,10,10,10,10,10,1,0,0,22,13,9,0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15661,33595862,100.0,0,15,15,1,0,39.68769,116.31966,1,2,1.0,1,1,166,1,0,1,20,50,80,355,2,2,24.0,100,10,10,10,10,9,10,1,0,0,15,15,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15662,33596470,100.0,1,5,5,1,0,39.99517,116.4187,0,2,1.0,1,0,498,1,0,1,28,58,88,363,2,2,20.0,100,10,10,9,10,10,9,1,0,0,5,5,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15663,33596605,97.0,1,29,29,1,0,39.94232,116.40026,0,4,1.0,2,2,2247,1,0,1,30,60,90,91,3,3,23.0,100,10,10,10,10,9,10,0,0,0,29,29,0,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15664,33597094,100.0,0,17,17,1,0,39.89533,116.42352,0,9,1.0,2,4,1100,1,0,1,22,51,81,356,8,8,45.0,100,10,10,10,10,10,10,1,0,0,17,17,0,0,5.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15665,33597591,100.0,0,5,5,1,0,39.87012,116.42802,1,2,1.0,1,1,297,1,0,1,30,60,90,365,1,1,20.0,100,10,10,10,10,10,10,1,0,0,4,1,3,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
15666,33597649,100.0,0,1,1,1,0,40.1175,116.40653,1,4,1.0,2,2,256,1,0,1,25,51,81,356,3,3,38.0,73,8,7,7,9,8,9,1,0,0,1,1,0,0,2.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15667,33598609,100.0,0,14,14,1,0,39.84592,116.32264,1,4,1.0,2,2,497,1,0,1,30,60,90,365,1,1,43.0,100,10,10,10,10,10,10,1,0,0,14,13,1,0,0.67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15668,33598691,100.0,0,3,3,1,0,39.91856,116.18547,0,5,1.0,2,2,338,2,60,1,21,51,81,261,2,2,22.0,100,10,10,10,10,10,10,1,0,0,3,1,2,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
15669,33601151,100.0,0,18,18,1,0,39.91851,116.65902,1,4,1.0,1,1,387,1,50,1,30,60,90,365,2,2,45.0,100,10,10,10,10,10,10,1,0,0,18,18,0,0,1.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15670,33601541,100.0,0,1,1,1,0,39.88558,116.36586,1,4,1.0,1,2,422,2,50,1,27,57,69,69,3,3,45.0,100,10,9,10,9,10,10,1,0,0,1,1,0,0,1.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15671,33602926,100.0,0,3,3,1,0,39.7156,116.31654,0,2,1.0,2,2,407,1,0,1,29,59,89,89,3,3,32.0,100,10,9,10,10,10,10,1,0,0,3,3,0,0,2.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15672,33604031,100.0,0,5,5,1,0,39.92145,116.59701,1,2,1.0,1,1,297,2,100,1,24,54,84,174,2,2,44.0,100,10,10,10,10,9,10,1,0,0,5,5,0,0,1.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15673,33604646,100.0,1,4,4,1,0,39.98469,116.31738,0,6,1.0,2,3,698,4,98,1,6,13,34,125,5,5,46.0,100,10,10,10,10,10,10,1,0,0,4,1,3,0,3.19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15674,33605132,100.0,0,1,1,1,0,39.87809,116.33606,0,4,1.0,2,3,429,1,0,1,15,33,63,64,8,8,45.0,100,10,10,10,10,10,10,1,0,0,1,1,0,0,5.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15675,33605415,100.0,0,1,1,1,0,39.89529,116.43274,1,8,1.0,2,3,781,1,0,1,13,35,65,246,11,11,42.0,100,10,10,10,10,10,10,1,0,0,1,1,0,0,7.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15676,33605446,100.0,0,2,2,1,0,40.52094,115.96428,0,4,2.0,2,2,525,1,0,1,25,55,85,360,3,3,44.0,100,10,10,10,10,10,10,1,0,0,2,2,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15677,33605717,100.0,0,1,1,1,0,39.99584,116.43078,1,2,1.0,0,1,138,1,0,1,6,19,22,22,10,10,37.0,100,10,10,10,10,10,10,1,0,0,1,0,1,0,7.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
15678,33605913,100.0,0,8,8,1,0,39.84866,116.43409,1,4,1.0,1,2,421,1,0,1,30,60,90,365,1,1,30.0,100,10,10,10,10,10,10,1,0,0,8,8,0,0,0.94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15679,33607034,100.0,1,10,10,1,0,40.37814,116.55248,0,4,1.0,1,2,566,2,100,1,16,36,64,327,3,3,40.0,100,10,10,10,10,10,9,1,0,0,10,3,7,0,2.14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
15680,33607259,100.0,0,8,8,1,0,39.84729,116.43418,1,3,1.0,1,2,421,1,0,1,30,60,90,365,1,1,40.0,100,10,10,10,10,10,10,1,0,0,8,8,0,0,0.71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15681,33607606,96.0,0,12,12,1,0,39.88372,116.45626,1,3,1.0,1,1,180,4,0,2,18,45,75,76,1,1,37.0,100,10,10,10,10,10,10,1,0,0,8,2,6,0,0.79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
15682,33607883,100.0,0,1,1,1,0,39.94444,116.40349,0,3,1.0,0,2,318,2,100,2,3,17,47,48,13,13,40.0,100,10,10,10,10,10,10,1,0,0,1,1,0,0,9.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15683,33609167,96.0,0,12,12,1,0,39.88471,116.45647,1,2,1.0,1,1,214,1,0,1,20,50,80,81,3,3,41.0,100,10,9,10,10,10,10,1,0,0,8,2,6,0,2.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
15684,33609357,100.0,1,5,5,1,0,39.89467,116.50626,1,2,1.0,1,1,367,1,0,1,30,60,90,91,3,3,22.0,87,8,9,9,7,8,9,1,0,0,3,3,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15685,33609574,100.0,0,4,4,1,0,39.96445,116.30994,0,2,1.0,1,1,436,1,0,1,20,49,79,170,11,11,43.0,98,10,10,10,10,10,10,1,0,0,4,4,0,0,7.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15686,33610735,96.0,0,12,12,1,0,39.89219,116.32943,1,2,1.0,1,1,276,1,0,1,0,0,2,2,5,5,44.0,100,10,10,10,10,10,8,1,0,0,8,2,6,0,3.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
15687,33610993,100.0,1,27,27,1,1,39.98737,116.47263,1,2,1.0,1,0,449,1,0,1,22,52,82,357,7,7,43.0,97,10,10,10,10,10,10,1,0,0,27,14,13,0,4.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15688,33611140,96.0,0,12,12,1,0,39.8934,116.32908,1,2,1.0,1,2,200,1,0,1,26,56,86,86,8,8,44.0,93,10,9,10,10,10,10,1,0,0,8,2,6,0,5.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
15689,33618152,100.0,0,3,3,1,0,40.01002,116.5603,0,2,1.0,2,2,256,1,0,1,30,60,90,365,1,1,23.0,20,2,2,2,2,10,2,0,0,0,3,3,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15690,33618198,100.0,0,27,27,1,0,39.90826,116.46192,1,4,1.0,2,2,519,1,0,1,25,55,85,360,3,3,44.0,80,9,8,9,7,9,8,1,0,0,27,27,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15691,33618646,100.0,0,2,2,1,0,39.90537,116.12733,0,5,2.0,2,1,325,5,0,1,27,57,87,362,6,6,45.0,97,10,10,10,10,10,10,1,0,0,2,2,0,0,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
15692,33618727,100.0,0,2,2,1,0,39.88914000000001,116.40305,1,8,2.0,2,3,1286,1,0,1,0,18,48,139,2,2,18.0,100,10,10,10,10,10,10,0,0,0,2,2,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15693,33618802,100.0,0,5,5,1,0,39.92888,116.46325,0,2,1.0,0,1,477,1,0,1,30,60,90,365,1,1,18.0,100,10,10,10,10,10,8,1,0,0,5,0,5,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
15694,33618846,100.0,1,10,10,1,0,39.94079,116.43909,0,5,1.0,2,3,491,1,0,1,12,39,69,70,1,1,6.0,80,8,10,10,10,10,10,1,0,0,10,4,6,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15695,33619044,100.0,0,9,9,1,0,39.7222,116.16776000000002,1,2,1.0,0,1,366,1,0,1,21,51,81,356,5,5,38.0,100,10,10,10,10,10,10,1,0,0,7,7,0,0,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15696,33619091,100.0,1,15,15,1,0,40.65303,117.27545,1,3,1.0,0,1,297,2,120,1,30,60,90,365,4,4,31.0,100,10,10,10,10,10,10,0,0,0,13,7,6,0,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15697,33619544,100.0,0,3,3,1,0,39.98444,116.51876,1,2,1.0,1,1,166,1,0,1,30,60,90,365,5,5,37.0,84,9,9,9,10,9,10,1,0,0,3,0,3,0,3.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
15698,33619658,100.0,0,6,6,1,1,40.62045,117.26353,0,3,1.0,1,1,387,1,0,1,30,60,90,365,1,1,18.0,100,10,10,10,10,10,10,1,0,0,6,1,5,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
15699,33620145,95.0,0,7,7,1,0,40.34649,116.59145,0,2,2.5,1,1,180,1,0,1,29,59,89,269,2,2,18.0,100,10,10,10,10,10,10,1,0,0,7,0,7,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
15700,33620430,95.0,0,7,7,1,0,40.34596,116.59142,0,1,2.5,1,1,152,1,0,1,30,60,90,270,1,1,18.0,100,10,10,10,10,10,10,1,0,0,7,0,7,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
15701,33620907,100.0,0,2,2,1,0,39.90604,116.47133999999998,1,2,1.0,1,1,277,1,0,1,0,0,0,0,8,8,44.0,100,10,10,10,10,10,10,1,0,0,2,0,2,0,5.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
15702,33621300,100.0,0,3,3,1,0,40.31196,116.2019,0,4,1.0,1,1,753,4,100,1,9,30,60,148,7,7,44.0,100,10,10,10,10,10,10,1,0,0,3,3,0,0,4.57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15703,33621493,100.0,0,1,1,1,0,40.64544,117.26131,1,4,2.0,2,2,1798,1,0,1,30,60,90,365,2,2,19.0,100,10,9,10,10,9,10,1,0,0,1,0,1,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
15704,33621667,100.0,1,3,3,1,0,39.80175,116.49742,1,2,1.0,1,1,269,1,0,1,2,28,58,333,1,1,45.0,100,10,10,10,10,10,10,1,0,0,2,2,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15705,33621856,100.0,0,1,1,1,0,40.42665,115.95298,0,6,1.0,3,3,346,1,0,1,23,53,83,167,1,1,9.0,100,10,10,10,10,10,10,1,0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15706,33621886,100.0,0,6,6,1,1,39.89951,116.40393,1,4,1.0,2,2,588,5,0,1,23,53,83,90,1,1,20.0,100,10,10,10,10,10,10,1,0,0,6,6,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15707,33622149,100.0,0,8,8,1,0,39.88682,116.25593,1,2,1.0,1,1,325,1,0,1,30,60,90,365,1,1,17.0,100,10,10,10,10,10,10,1,0,0,6,5,1,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15708,33622530,100.0,1,15,15,1,0,40.64788,117.27017,0,4,1.0,0,1,297,1,120,1,30,60,90,365,2,2,25.0,100,10,10,10,10,10,10,0,0,0,13,7,6,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15709,33623332,100.0,0,3,3,1,0,39.88965,116.67402,0,1,1.0,1,1,69,1,34,1,30,60,90,365,3,3,36.0,100,10,9,10,10,10,10,1,0,0,3,0,2,1,2.37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
15710,33623425,100.0,0,2,2,1,0,40.25935,116.36513,0,16,5.0,10,27,3501,1,0,1,30,60,90,365,1,1,17.0,100,10,10,10,10,10,10,1,0,0,2,2,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15711,33623679,100.0,0,8,8,1,0,39.86388,116.24061,1,3,1.0,1,1,359,1,0,1,30,60,90,365,1,1,18.0,100,10,10,10,10,10,10,1,0,0,6,5,1,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15712,33623857,100.0,0,47,47,1,0,39.85343,116.39695,1,10,3.0,4,5,1577,1,0,1,30,60,90,365,1,1,31.0,100,10,10,6,10,8,10,1,0,0,47,47,0,0,0.91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15713,33623876,100.0,0,3,3,1,0,40.4344,116.02971,0,6,1.0,3,3,401,1,0,1,29,59,89,270,2,2,40.0,100,10,10,10,10,10,10,1,0,0,3,3,0,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15714,33624940,100.0,1,2,2,1,0,39.96537,116.30951,0,2,1.0,0,1,367,1,0,1,23,32,62,337,3,3,23.0,87,9,9,9,10,10,9,1,0,0,2,1,1,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15715,33627073,100.0,0,1,1,1,0,39.94326,116.38966,1,4,1.0,1,2,664,1,0,1,14,44,74,349,1,1,18.0,100,10,2,2,10,10,10,1,0,0,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15716,33627368,100.0,0,1,1,1,0,39.91669,116.58337,1,3,1.0,2,2,352,3,100,1,23,53,83,263,4,4,24.0,100,10,10,10,10,9,10,1,0,0,1,1,0,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15717,33627450,100.0,1,9,9,1,0,39.89494000000001,116.33599,1,5,1.0,1,3,822,1,0,1,24,54,84,174,1,1,17.0,100,8,10,10,10,10,10,1,0,0,6,6,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15718,33627857,100.0,0,8,8,1,0,39.83871,116.38629,1,2,1.0,1,1,366,1,0,1,28,58,88,363,1,1,41.0,80,8,8,8,8,10,8,1,0,0,8,8,0,0,0.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
